5.928308919039273314e+04 3.496759246896814625e-04 3.677038396366950234e-05 3.252961722279754951e-06 1.000000000034896752e+00 1.000000000000000000e+00
5.928308954032196925e+04 3.496759246896814625e-04 4.641262828275388220e-05 4.345370277624531373e-06 1.000000000198071781e+00 1.000000000000000000e+00
5.928308989025120536e+04 3.496759246896814625e-04 4.343714831437598279e-05 2.704143487319465639e-06 1.000000001124242255e+00 1.000000000000000000e+00
5.928309024018044147e+04 3.496759246896814625e-04 3.933154309366896777e-05 2.658843623226737397e-06 1.000000006381127626e+00 1.000000000000000000e+00
5.928309059010966303e+04 3.496759246896814625e-04 3.987578824920961812e-05 2.536479287508397348e-06 1.000000036218869903e+00 1.000000000000000000e+00
5.928309094003889186e+04 3.496759246896814625e-04 3.829774411664539299e-05 2.658072348005008160e-06 1.000000205575976908e+00 1.000000000000000000e+00
5.928309128996812797e+04 3.496759246896814625e-04 4.633194970938978507e-05 2.721720671660246348e-06 1.000001166836099298e+00 1.000000000000000000e+00
5.928309163989735680e+04 3.496759246896814625e-04 4.494002810459175363e-05 2.664731636720368982e-06 1.000006622886552288e+00 1.000000000000000000e+00
5.928309198982658563e+04 3.496759246896814625e-04 4.239820233044586442e-05 2.725499557194656193e-06 1.000037591067946208e+00 1.000000000000000000e+00
5.928309233975581446e+04 3.496759246896814625e-04 4.365331617280563921e-05 2.874763729212555740e-06 1.000213364117280124e+00 1.000000000000000000e+00
5.928309268968504330e+04 3.496759246896814625e-04 4.197400669561190105e-05 2.890118759822953964e-06 1.001211028972059713e+00 1.000000000000000000e+00
5.928309303961427213e+04 3.496759246896814625e-04 4.360042894222468515e-05 2.972284553021297038e-06 1.006873333602859910e+00 1.000000000000000000e+00
5.928309338954348641e+04 3.496759246896814625e-04 4.001590674505930186e-05 2.921762774020192401e-06 1.039000065000689421e+00 1.000000000000000000e+00
5.928309373947270069e+04 3.496759246896814625e-04 4.032072757289591999e-05 2.855571344327625619e-06 1.220958908580923596e+00 1.000000000000000000e+00
5.928309408940192225e+04 3.496759246896814625e-04 3.951468292137080206e-05 2.838937321772072866e-06 2.241323119900564098e+00 1.000000000000000000e+00
5.928309443933115108e+04 3.496759246896814625e-04 4.089832574062751930e-05 2.952438602152565825e-06 7.659142332592391966e+00 1.000000000000000000e+00
5.928309478926036536e+04 3.496759246896814625e-04 3.660232354905226191e-05 2.912970622142996788e-06 2.982206581369620224e+01 1.000000000000000000e+00
5.928309513918958692e+04 3.496759246896814625e-04 4.082325988464350096e-05 2.890464302340854526e-06 7.067892131712086723e+01 1.000000000000000000e+00
5.928309548911880847e+04 3.496759246896814625e-04 4.278849653028766114e-05 2.876392698318430691e-06 9.385628281022464137e+01 1.000000000000000000e+00
5.928309583904801548e+04 3.496759246896814625e-04 3.428319073215369380e-05 2.956392498048372226e-06 9.952314711961786031e+01 1.000000000000000000e+00
5.928309618897722248e+04 3.496759246896814625e-04 6.412951131128168071e-06 2.808973264113952316e-06 9.994010453225885726e+01 1.000000000000000000e+00
5.928309653890643676e+04 3.496759246896814625e-04 -5.078463623550294040e-06 2.940107758031592636e-06 9.645411948265962110e+01 1.000000000000000000e+00
5.928309688883565104e+04 3.496759246896814625e-04 -3.505456171988114416e-06 2.755813816329738151e-06 7.986995129240405333e+01 1.000000000000000000e+00
5.928309723876486532e+04 3.496759246896814625e-04 -1.634777672238849875e-08 2.775035121365863953e-06 4.068033311231520344e+01 1.000000000000000000e+00
5.928309758869407960e+04 3.496759246896814625e-04 3.394442607003017271e-06 2.829457237735091153e-06 1.138631618503818110e+01 1.000000000000000000e+00
5.928309793862328661e+04 3.496759246896814625e-04 1.852996293775889997e-07 2.590077339865504669e-06 3.001113896995533548e+00 1.000000000000000000e+00
5.928309828855250089e+04 3.496759246896814625e-04 3.931616994366486379e-07 2.584219998400326069e-06 1.358470746316457589e+00 1.000000000000000000e+00
5.928309863848170062e+04 3.496759246896814625e-04 4.768580333902077475e-06 2.669255597019451453e-06 1.063343303775333926e+00 1.000000000000000000e+00
5.928309898841090035e+04 3.496759246896814625e-04 -6.580954195025133097e-08 2.854488929863384831e-06 1.011165802375321165e+00 1.000000000000000000e+00
5.928309933834010735e+04 3.496759246896814625e-04 3.383547836841672683e-06 2.682601129574339285e-06 1.001967398816659083e+00 1.000000000000000000e+00
5.928309968826931436e+04 3.496759246896814625e-04 -1.840817059057858876e-06 2.398040106737058172e-06 1.000346626659873950e+00 1.000000000000000000e+00
5.928310003819852136e+04 3.496759246896814625e-04 5.499903746621797878e-06 2.610816191207783563e-06 1.000061069690605597e+00 1.000000000000000000e+00
5.928310038812772109e+04 3.496759246896814625e-04 6.485544113486255598e-07 2.586010939345020526e-06 1.000010759409963201e+00 1.000000000000000000e+00
5.928310073805692809e+04 3.496759246896814625e-04 -7.361806616726054450e-07 2.894815366422947958e-06 1.000001895618831682e+00 1.000000000000000000e+00
5.928310108798612055e+04 3.496759246896814625e-04 5.606950865757281355e-07 2.608272598786118993e-06 1.000000333974765176e+00 1.000000000000000000e+00
5.928310143791531300e+04 3.496759246896814625e-04 2.677859232923469775e-06 2.383140976254943031e-06 1.000000058840909256e+00 1.000000000000000000e+00
5.928310178784451273e+04 3.496759246896814625e-04 3.226940869992564528e-06 2.494187341436644967e-06 1.000000010369183290e+00 1.000000000000000000e+00
5.928310213777371246e+04 3.496759246896814625e-04 4.833101704964598348e-06 2.619280404046690278e-06 1.000000001840777530e+00 1.000000000000000000e+00
5.928310248770290491e+04 3.496759246896814625e-04 1.136280252864835643e-06 2.716299060642247613e-06 1.000000000403265199e+00 1.000000000000000000e+00
5.928310283763209736e+04 3.496759246896814625e-04 -3.167862255602373694e-07 2.616572626799827464e-06 1.000000000519178256e+00 1.000000000000000000e+00
5.928310318756128254e+04 3.496759246896814625e-04 1.894209305008960536e-07 2.491297327197116762e-06 1.000000002635026197e+00 1.000000000000000000e+00
5.928310353749047499e+04 3.496759246896814625e-04 -2.927734081333729081e-06 2.417193823379949816e-06 1.000000014901306855e+00 1.000000000000000000e+00
5.928310388741966744e+04 3.496759246896814625e-04 2.077980686721802385e-06 2.541150363273388732e-06 1.000000084569184988e+00 1.000000000000000000e+00
5.928310423734885262e+04 3.496759246896814625e-04 4.850068519477494700e-06 2.715365289993749700e-06 1.000000480007549486e+00 1.000000000000000000e+00
5.928310458727803780e+04 3.496759246896814625e-04 -3.202807666250552374e-07 2.422637250649841689e-06 1.000002724491625639e+00 1.000000000000000000e+00
5.928310493720723025e+04 3.496759246896814625e-04 3.932735648697926547e-06 2.498602363675733969e-06 1.000015464037822710e+00 1.000000000000000000e+00
5.928310528713641543e+04 3.496759246896814625e-04 -8.387456428949361381e-07 2.421677685058215605e-06 1.000087772824061361e+00 1.000000000000000000e+00
5.928310563706559333e+04 3.496759246896814625e-04 1.388995184071719825e-06 2.367525520839779407e-06 1.000498190861015324e+00 1.000000000000000000e+00
5.928310598699477850e+04 3.496759246896814625e-04 -3.734821041462975714e-06 2.354757100116875842e-06 1.002827633423041931e+00 1.000000000000000000e+00
5.928310633692396368e+04 3.496759246896814625e-04 -3.514830752626226767e-07 2.241222489300064363e-06 1.016047344281083120e+00 1.000000000000000000e+00
5.928310668685314886e+04 3.496759246896814625e-04 -1.599656003560758124e-06 2.502044067302913606e-06 1.091015401601377777e+00 1.000000000000000000e+00
5.928310703678232676e+04 3.496759246896814625e-04 1.685321952260748498e-06 2.282829475756548509e-06 1.514408311694487530e+00 1.000000000000000000e+00
5.928310738671150466e+04 3.496759246896814625e-04 2.930549027364752938e-06 2.319911693258246343e-06 3.851166817574658285e+00 1.000000000000000000e+00
5.928310773664068256e+04 3.496759246896814625e-04 2.515816102401207617e-06 2.462333414702610438e-06 1.527929633957534250e+01 1.000000000000000000e+00
5.928310808656986046e+04 3.496759246896814625e-04 1.371832163184865186e-06 2.385271770809565436e-06 4.959834190169299006e+01 1.000000000000000000e+00
5.928310843649903836e+04 3.496759246896814625e-04 3.889832921230164156e-06 2.363870616824113998e-06 8.528400550108813150e+01 1.000000000000000000e+00
5.928310878642820899e+04 3.496759246896814625e-04 2.962027982447799896e-06 2.386142489529585943e-06 9.776298561517573660e+01 1.000000000000000000e+00
5.928310913635737961e+04 3.496759246896814625e-04 1.194360189671659451e-05 2.560626121624962810e-06 1.000855364794713580e+02 1.000000000000000000e+00
5.928310948628655751e+04 3.496759246896814625e-04 4.475098911610824289e-05 2.649231512364540050e-06 9.899318956805448977e+01 1.000000000000000000e+00
5.928310983621573541e+04 3.496759246896814625e-04 4.490903100657144892e-05 2.639567462992284297e-06 9.104630868018504941e+01 1.000000000000000000e+00
5.928311018614489876e+04 3.496759246896814625e-04 3.920193409244408610e-05 2.664520663915072307e-06 6.248794760523329472e+01 1.000000000000000000e+00
5.928311053607406211e+04 3.496759246896814625e-04 4.328525720249978668e-05 2.743390757714275459e-06 2.295500877646537674e+01 1.000000000000000000e+00
5.928311088600324001e+04 3.496759246896814625e-04 3.661935977872820186e-05 2.623283316867529855e-06 5.722211590284315363e+00 1.000000000000000000e+00
5.928311123593241064e+04 3.496759246896814625e-04 4.501115770274773819e-05 2.714356710606728950e-06 1.865647033241520703e+00 1.000000000000000000e+00
5.928311158586157399e+04 3.496759246896814625e-04 4.113066585238902119e-05 2.530059397464986487e-06 1.153607225287263560e+00 1.000000000000000000e+00
5.928311193579073006e+04 3.496759246896814625e-04 4.099579119769772040e-05 2.564921178713799912e-06 1.027097180943770338e+00 1.000000000000000000e+00
5.928311228571990068e+04 3.496759246896814625e-04 4.137563502572550172e-05 2.667326795188059278e-06 1.004775112298976980e+00 1.000000000000000000e+00
5.928311263564906403e+04 3.496759246896814625e-04 4.283507195408872307e-05 2.640953467928839466e-06 1.000841323833298713e+00 1.000000000000000000e+00
5.928311298557822738e+04 3.496759246896814625e-04 4.261095791083354051e-05 2.618267932964797336e-06 1.000148227483336427e+00 1.000000000000000000e+00
5.928311333550738345e+04 3.496759246896814625e-04 4.526831673079005413e-05 2.624000500357156847e-06 1.000026115106324776e+00 1.000000000000000000e+00
5.928311368543654680e+04 3.496759246896814625e-04 4.068243301095868079e-05 2.624096765022512458e-06 1.000004601023051221e+00 1.000000000000000000e+00
5.928311403536570288e+04 3.496759246896814625e-04 3.911664942828248904e-05 2.601450598638385588e-06 1.000000810619335212e+00 1.000000000000000000e+00
5.928311438529485895e+04 3.496759246896814625e-04 4.128349133850408041e-05 2.670604346123005477e-06 1.000000142816864557e+00 1.000000000000000000e+00
5.928311473522402230e+04 3.496759246896814625e-04 4.399901500237562697e-05 2.588538095075832413e-06 1.000000025161817740e+00 1.000000000000000000e+00
5.928311508515317837e+04 3.496759246896814625e-04 4.308454806316788376e-05 2.622793062257304190e-06 1.000000004433069467e+00 1.000000000000000000e+00
