5.928309352076693904e+04 5.405112949000000249e-05
5.928309360824924806e+04 5.405034092000000006e-05
5.928309369573155709e+04 5.404955255000000089e-05
5.928309378321385884e+04 5.404867677999999724e-05
5.928309387069616787e+04 5.404782420000000338e-05
5.928309395817846962e+04 5.404697208999999789e-05
5.928309404566077865e+04 5.404607464999999842e-05
5.928309413314308040e+04 5.404519875000000044e-05
5.928309422062538943e+04 5.404435463000000043e-05
5.928309430810769118e+04 5.404357708000000112e-05
5.928309439559000020e+04 5.404289445999999953e-05
5.928309448307230195e+04 5.404223548999999966e-05
5.928309457055461098e+04 5.404156465000000141e-05
5.928309465803691273e+04 5.404087442000000122e-05
5.928309474551922176e+04 5.404017981999999980e-05
5.928309483300151624e+04 5.403950099000000284e-05
5.928309492048382526e+04 5.403887570999999792e-05
5.928309500796613429e+04 5.403829895999999857e-05
5.928309509544843604e+04 5.403770262999999722e-05
5.928309518293073779e+04 5.403707871999999875e-05
5.928309527041303954e+04 5.403643522999999828e-05
5.928309535789534857e+04 5.403578026000000275e-05
5.928309544537765032e+04 5.403514569000000161e-05
5.928309553285995207e+04 5.403458029000000299e-05
5.928309562034226110e+04 5.403403117000000328e-05
5.928309570782456285e+04 5.403345709000000112e-05
5.928309579530686460e+04 5.191002063000000325e-05
5.928309588278917363e+04 4.494031799000000008e-05
5.928309597027146810e+04 3.589093156000000068e-05
5.928309605775376986e+04 2.627989739000000064e-05
5.928309614523608616e+04 1.736535792000000130e-05
5.928309623271838791e+04 1.062094133999999986e-05
5.928309632020068238e+04 8.931615538000000419e-06
5.928309640768299141e+04 8.931002756000000806e-06
5.928309649516529316e+04 8.930403520999999619e-06
5.928309658264759491e+04 8.929810387000000128e-06
5.928309667012989667e+04 8.929224117000000125e-06
5.928309675761220569e+04 8.928648690000000598e-06
5.928309684509450744e+04 8.928075177999999652e-06
5.928309693257680919e+04 8.927502057000000655e-06
5.928309702005911095e+04 8.926930306999999960e-06
5.928309710754141270e+04 8.926365681999999594e-06
5.928309719502372172e+04 8.925807389000000599e-06
5.928309728250602348e+04 8.925259070000000726e-06
5.928309736998832523e+04 8.924714384000000797e-06
5.928309745747062698e+04 8.924177820999999947e-06
5.928309754495292873e+04 8.923656578999999934e-06
5.928309763243523048e+04 8.923144316999999886e-06
5.928309771991753223e+04 8.922644086999999437e-06
5.928309780739983398e+04 8.922155721000000521e-06
5.928309789488213573e+04 8.921677404999999732e-06
5.928309798236443748e+04 8.921210074999999621e-06
5.928309806984673924e+04 8.920750903999999989e-06
5.928309815732904099e+04 8.920303942999999544e-06
5.928309824481134274e+04 8.919862181999999327e-06
5.928309833229364449e+04 8.919433171999999307e-06
5.928309841977594624e+04 8.919012190000000033e-06
5.928309850725825527e+04 8.918595240000000139e-06
5.928309859474055702e+04 8.918183408999999861e-06
5.928309868222285877e+04 8.917769105999999934e-06
5.928309876970515325e+04 8.917362198000000680e-06
5.928309885718745500e+04 8.916963483999999597e-06
5.928309894466975675e+04 8.916569707999999275e-06
5.928309903215205850e+04 8.916186215000000784e-06
5.928309911963436025e+04 8.915807547000000632e-06
5.928309920711666200e+04 8.915432687000000742e-06
5.928309929459896375e+04 8.915067225999999899e-06
5.928309938208126550e+04 8.914712102999999924e-06
5.928309946956356725e+04 8.914371409000000515e-06
5.928309955704586901e+04 8.914041889999999821e-06
5.928309964452816348e+04 8.913721857000000715e-06
5.928309973201046523e+04 8.913413723999999460e-06
5.928309981949276698e+04 8.913115274000000401e-06
5.928309990697506146e+04 8.912823976000000181e-06
5.928309999445736321e+04 8.912544302999999250e-06
5.928310008193967224e+04 8.912275379000000783e-06
5.928310016942197399e+04 8.912012360000000336e-06
5.928310025690426846e+04 8.911759578000000496e-06
5.928310034438657021e+04 8.911517274000000760e-06
5.928310043186887196e+04 8.911281328999999209e-06
5.928310051935116644e+04 8.911053048000000049e-06
5.928310060683346819e+04 8.910833505999999661e-06
5.928310069431576994e+04 8.910623098999999905e-06
5.928310078179807169e+04 8.910415492000000142e-06
5.928310086928037344e+04 8.910213155999999700e-06
5.928310095676267520e+04 8.910016310999999801e-06
5.928310104424496240e+04 8.909826491000000291e-06
5.928310113172726415e+04 8.909643679000000792e-06
5.928310121920956590e+04 8.909472396000000233e-06
5.928310130669186765e+04 8.909304960999999234e-06
5.928310139417416212e+04 8.909147815000000300e-06
5.928310148165646387e+04 8.908998956999999243e-06
5.928310156913876563e+04 8.908857620000000375e-06
5.928310165662106738e+04 8.908724990000000164e-06
5.928310174410336185e+04 8.908601649999999558e-06
5.928310183158565633e+04 8.908485407000000451e-06
5.928310191906795808e+04 8.908377661000000297e-06
5.928310200655025983e+04 8.908279602000000237e-06
5.928310209403255431e+04 8.908188468999999254e-06
5.928310218151485606e+04 8.908109433000000119e-06
5.928310226899715781e+04 8.908034173999999756e-06
5.928310235647945228e+04 8.907972619999999451e-06
5.928310244396175403e+04 8.907917245000000490e-06
5.928310253144405578e+04 8.907870221999999639e-06
5.928310261892635026e+04 8.907832788999999905e-06
5.928310270640865201e+04 8.907803189999999579e-06
5.928310279389093921e+04 8.907785003999999890e-06
5.928310288137324096e+04 8.907772113000000456e-06
5.928310296885554271e+04 8.907772478000000827e-06
5.928310305633783719e+04 8.907777635000000793e-06
5.928310314382013894e+04 8.907793363000000248e-06
5.928310323130243341e+04 8.907817019000000510e-06
5.928310331878473517e+04 8.907849140999999930e-06
5.928310340626702964e+04 8.907891390000000192e-06
5.928310349374933139e+04 8.907939035999999598e-06
5.928310358123162587e+04 8.907999949999999276e-06
5.928310366871392034e+04 8.908064117000000484e-06
5.928310375619622209e+04 8.908139757999999903e-06
5.928310384367851657e+04 8.908221303000000410e-06
5.928310393116081832e+04 8.908312201000000434e-06
5.928310401864311279e+04 8.908411642000000637e-06
5.928310410612541455e+04 8.908519572000000612e-06
5.928310419360770902e+04 8.908632930999999845e-06
5.928310428109000350e+04 8.908756719000000381e-06
5.928310436857229797e+04 8.908884846999999297e-06
5.928310445605459245e+04 8.909021329000000352e-06
5.928310454353689420e+04 8.909160823000000052e-06
5.928310463101918867e+04 8.909305347999999896e-06
5.928310471850149042e+04 8.909461576000000371e-06
5.928310480598378490e+04 8.909620708000000368e-06
5.928310489346607937e+04 8.909790513000000436e-06
5.928310498094838113e+04 8.909968154000000553e-06
5.928310506843067560e+04 8.910155638000000059e-06
5.928310515591297735e+04 8.910350991000000052e-06
5.928310524339527183e+04 8.910554998000000309e-06
5.928310533087755903e+04 8.910769318000000177e-06
5.928310541835986078e+04 8.910992457000000802e-06
5.928310550584215525e+04 8.911225027000000591e-06
5.928310559332444973e+04 8.911469148999999934e-06
5.928310568080675148e+04 8.911720451000000335e-06
5.928310576828903868e+04 8.911985730000000086e-06
5.928310585577133315e+04 8.912264564000000832e-06
5.928310594325363490e+04 8.912548762000000284e-06
5.928310603073592938e+04 8.912854382999999204e-06
5.928310611821822386e+04 8.913158905000000807e-06
5.928310620570051833e+04 8.913471287000000005e-06
5.928310629318282008e+04 8.913792146000000202e-06
5.928310638066511456e+04 8.914117858999999583e-06
5.928310646814740903e+04 8.914449820000000453e-06
5.928310655562970351e+04 8.914787865999999574e-06
5.928310664311200526e+04 8.915130821000000303e-06
5.928310673059429246e+04 8.915478190999999789e-06
5.928310681807658693e+04 8.915825638000000295e-06
5.928310690555888141e+04 8.916183663000000844e-06
5.928310699304117588e+04 8.916547776000000608e-06
5.928310708052347763e+04 8.916921292000000706e-06
5.928310716800577211e+04 8.917305206000000618e-06
5.928310725548806658e+04 8.917695714999999995e-06
5.928310734297035378e+04 8.918099987999999749e-06
5.928310743045264826e+04 8.918510334999999302e-06
5.928310751793494273e+04 8.918935013000000125e-06
5.928310760541723721e+04 8.919371258000000237e-06
5.928310769289953896e+04 8.919813568999999273e-06
5.928310778038183344e+04 8.920272366000000724e-06
5.928310786786412791e+04 8.920746768999999706e-06
5.928310795534642239e+04 8.921227518999999795e-06
5.928310804282871686e+04 8.921709664999999441e-06
5.928310813031100406e+04 8.922197836000000086e-06
5.928310821779329854e+04 8.922692556000000664e-06
5.928310830527559301e+04 8.923192987999999939e-06
5.928310839275788749e+04 8.923703614999999880e-06
5.928310848024018196e+04 8.924209021999999944e-06
5.928310856772247644e+04 8.924716867999999220e-06
5.928310865520477091e+04 8.925236758000000258e-06
5.928310874268705811e+04 8.925766934000000703e-06
5.928310883016935259e+04 8.926301370999999558e-06
5.928310891765164706e+04 8.926846834000000082e-06
5.928310900513394154e+04 1.158901844000000032e-05
5.928310909261623601e+04 1.887116352999999947e-05
5.928310918009853049e+04 2.803436728999999849e-05
5.928310926758082496e+04 3.762733572999999782e-05
5.928310935506311216e+04 4.643752642999999749e-05
5.928310944254540664e+04 5.279889804999999723e-05
5.928310953002770111e+04 5.404492700999999853e-05
5.928310961750999559e+04 5.404564014999999988e-05
5.928310970499229006e+04 5.404632562999999872e-05
5.928310979247458454e+04 5.404704595999999925e-05
5.928310987995687174e+04 5.404782299999999734e-05
5.928310996743916621e+04 5.404861415000000193e-05
5.928311005492146069e+04 5.404939248999999753e-05
5.928311014240374789e+04 5.405015466999999889e-05
5.928311022988604236e+04 5.405089452999999890e-05
5.928311031736833684e+04 5.405160489999999803e-05
5.928311040485063131e+04 5.405239001000000019e-05
5.928311049233291851e+04 5.405321311000000316e-05
5.928311057981521299e+04 5.405404522000000048e-05
5.928311066729750746e+04 5.405487186999999874e-05
5.928311075477979466e+04 5.405568423999999688e-05
5.928311084226208914e+04 5.405647501000000136e-05
5.928311092974437634e+04 5.405729692000000149e-05
5.928311101722667081e+04 5.405824815000000232e-05
5.928311110470896529e+04 5.405923810000000130e-05
5.928311119219125976e+04 5.406025836000000033e-05
5.928311127967355424e+04 5.406128512999999693e-05
5.928311136715584144e+04 5.406227778999999917e-05
5.928311145463813591e+04 5.406327237000000161e-05
5.928311154212042311e+04 5.406427437000000259e-05
5.928311162960271031e+04 5.406520195000000169e-05
5.928311171708500478e+04 5.406612055000000253e-05
5.928311180456729926e+04 5.406698184000000278e-05
5.928311189204959373e+04 5.406778114999999971e-05
5.928311197953188093e+04 5.406859644999999724e-05
5.928311206701417541e+04 5.406935565999999990e-05
5.928311215449646261e+04 5.407000983000000269e-05
5.928311224197874981e+04 5.407072929999999798e-05
5.928311232946104428e+04 5.407163846999999828e-05
5.928311241694333148e+04 5.407270219999999681e-05
5.928311250442562596e+04 5.407378502000000255e-05
5.928311259190792043e+04 5.407491074999999729e-05
5.928311267939020763e+04 5.407606541000000274e-05
5.928311276687250211e+04 5.407715580999999743e-05
5.928311285435478931e+04 5.407826446000000051e-05
5.928311294183707651e+04 5.407935878999999739e-05
5.928311302931937098e+04 5.408043850000000011e-05
5.928311311680165818e+04 5.408148610000000048e-05
5.928311320428395265e+04 5.408246726000000125e-05
5.928311329176623985e+04 5.408344466000000023e-05
5.928311337924853433e+04 5.408435251000000336e-05
5.928311346673082153e+04 5.408521297999999768e-05
5.928311355421310873e+04 5.408605490999999886e-05
5.928311364169539593e+04 5.408687799999999861e-05
5.928311372917769040e+04 5.408792879000000060e-05
5.928311381665997760e+04 5.408907177000000095e-05
5.928311390414227208e+04 5.409023080000000086e-05
5.928311399162455928e+04 5.409140496999999937e-05
5.928311407910685375e+04 5.409266998999999942e-05
5.928311416658913367e+04 5.409394248999999696e-05
5.928311425407142815e+04 5.409519055999999969e-05
5.928311434155371535e+04 5.409639064999999735e-05
5.928311442903600982e+04 5.409757726999999761e-05
5.928311451651829702e+04 5.409873418000000085e-05
5.928311460400058422e+04 5.409985586000000228e-05
5.928311469148287870e+04 5.410092793999999997e-05
5.928311477896516590e+04 5.410194726999999838e-05
5.928311486644746037e+04 5.410296065000000295e-05
5.928311495392974030e+04 5.410392035000000083e-05
5.928311504141202749e+04 5.410490510999999941e-05
5.928311512889432197e+04 5.410604000999999925e-05
5.928311521637660917e+04 5.410725366000000290e-05
5.928311530385889637e+04 5.410853777999999982e-05
5.928311539134119084e+04 5.410984375000000294e-05
5.928311547882347804e+04 5.411112127000000047e-05
5.928311556630575797e+04 5.411249441999999699e-05
5.928311565378805244e+04 5.411378941000000305e-05
5.928311574127033964e+04 5.411515521000000319e-05
