Teff log(g) a1 a2 a3 a4 I1 beaming
8500.0 5.75 -0.1582 2.0397 -1.6917 0.4314 6.23489e-05 -0.3353
9000.0 5.75 -0.0733 2.0861 -1.9855 0.5972 7.66819e-05 -0.1763
9500.0 5.75 0.1126 1.6812 -1.6893 0.529 9.1557e-05 -0.0359
10000.0 5.75 0.3471 0.9279 -0.9005 0.2712 0.000104735 0.0887
10500.0 5.75 0.5298 0.3226 -0.2352 0.0382 0.000116793 0.2
11000.0 5.75 0.5939 0.1738 -0.1172 0.0025 0.000128391 0.2999
11500.0 5.75 0.6365 0.084 -0.0666 -0.0067 0.000139794 0.39
12000.0 5.75 0.6681 -0.0002 -0.0043 -0.024 0.000151134 0.4716
12500.0 5.75 0.6849 -0.0582 0.0411 -0.0373 0.000162481 0.5458
13000.0 5.75 0.6938 -0.1004 0.0755 -0.0478 0.000173935 0.6135
13500.0 5.75 0.6971 -0.1294 0.0985 -0.0545 0.000185526 0.6755
14000.0 5.75 0.6982 -0.154 0.1198 -0.0613 0.000197284 0.7325
14500.0 5.75 0.6977 -0.1739 0.1367 -0.0666 0.000209228 0.785
15000.0 5.75 0.6966 -0.1918 0.1524 -0.0715 0.000221368 0.8336
15500.0 5.75 0.6954 -0.2085 0.1673 -0.0762 0.000233711 0.8785
16000.0 5.75 0.6948 -0.2263 0.184 -0.0818 0.000246268 0.9203
16500.0 5.75 0.6948 -0.2448 0.2014 -0.0877 0.000259046 0.9592
17000.0 5.75 0.6699 -0.207 0.1632 -0.0733 0.000272084 0.9955
20000.0 5.75 0.7247 -0.4267 0.3804 -0.1501 0.000355324 1.1706
25000.0 5.75 0.8783 -0.8832 0.828 -0.3079 0.000519526 1.3594
30000.0 5.75 0.9382 -1.0472 0.9306 -0.3294 0.000745911 1.4792
35000.0 5.75 0.7979 -0.8693 0.7431 -0.2582 0.00100994 1.5617
40000.0 5.75 0.759 -0.915 0.8221 -0.2935 0.00121961 1.6219
45000.0 5.75 0.7827 -1.0646 0.9994 -0.3629 0.00139477 1.6676
50000.0 5.75 0.8299 -1.2415 1.1953 -0.4372 0.00155549 1.7035
55000.0 5.75 0.885 -1.4154 1.3806 -0.5061 0.00170351 1.7325
60000.0 5.75 0.9432 -1.5827 1.5541 -0.5696 0.00184596 1.7563
3750.0 6.0 1.2105 -0.6999 0.2168 -0.0048 1.49961e-06 -4.2568
4000.0 6.0 1.4855 -1.4711 1.0386 -0.3129 1.96043e-06 -3.806
4250.0 6.0 1.6244 -1.8742 1.4794 -0.4807 2.62314e-06 -3.4092
4500.0 6.0 1.6951 -2.0632 1.6912 -0.5623 3.53828e-06 -3.0574
4750.0 6.0 1.6047 -1.7491 1.3408 -0.4259 4.74949e-06 -2.7438
5000.0 6.0 1.3594 -1.0695 0.6447 -0.1681 6.37218e-06 -2.4625
5250.0 6.0 0.9947 -0.1199 -0.2774 0.1603 8.2379e-06 -2.2091
5500.0 6.0 0.5237 1.0518 -1.3884 0.5437 1.03854e-05 -1.9798
5750.0 6.0 0.1201 1.9861 -2.2194 0.8114 1.28191e-05 -1.7715
6000.0 6.0 -0.11 2.4254 -2.5243 0.8824 1.55154e-05 -1.5816
6250.0 6.0 -0.2054 2.513 -2.4807 0.8314 1.84929e-05 -1.4078
6500.0 6.0 -0.2318 2.4349 -2.2852 0.7307 2.17687e-05 -1.2484
7000.0 6.0 -0.203 2.1243 -1.7822 0.4987 2.93135e-05 -0.9663
7500.0 6.0 -0.1485 1.8357 -1.3628 0.3075 3.83498e-05 -0.725
8000.0 6.0 -0.1424 1.8286 -1.3538 0.2917 4.90542e-05 -0.5167
8500.0 6.0 -0.1734 2.0879 -1.7628 0.4641 6.15094e-05 -0.3353
9000.0 6.0 -0.1151 2.1954 -2.1065 0.6429 7.56032e-05 -0.1763
9500.0 6.0 0.0648 1.8475 -1.8977 0.6099 9.05473e-05 -0.0359
10000.0 6.0 0.2874 1.1691 -1.1958 0.3738 0.000104792 0.0887
10500.0 6.0 0.4732 0.5275 -0.4945 0.1384 0.000116519 0.2
11000.0 6.0 0.5805 0.1922 -0.1327 0.0075 0.000128295 0.2999
11500.0 6.0 0.6248 0.098 -0.0744 -0.0055 0.000139791 0.39
12000.0 6.0 0.6585 0.0159 -0.0188 -0.0192 0.000151221 0.4716
12500.0 6.0 0.6798 -0.0494 0.0316 -0.0337 0.000162659 0.5458
13000.0 6.0 0.6914 -0.0967 0.0704 -0.0457 0.000174166 0.6135
13500.0 6.0 0.6967 -0.1305 0.0983 -0.0542 0.000185793 0.6755
14000.0 6.0 0.6984 -0.1559 0.1198 -0.0609 0.000197576 0.7325
14500.0 6.0 0.6982 -0.1763 0.1372 -0.0663 0.00020954 0.785
15000.0 6.0 0.6971 -0.1942 0.1531 -0.0714 0.000221696 0.8336
15500.0 6.0 0.6956 -0.2106 0.1677 -0.0761 0.000234056 0.8785
16000.0 6.0 0.6948 -0.2278 0.1836 -0.0813 0.000246627 0.9203
16500.0 6.0 0.6936 -0.2431 0.1976 -0.0858 0.000259416 0.9592
17000.0 6.0 0.6948 -0.2638 0.2174 -0.0925 0.000272431 0.9955
20000.0 6.0 0.7214 -0.4205 0.3724 -0.1467 0.000355681 1.1706
25000.0 6.0 0.8716 -0.872 0.8158 -0.3032 0.000519609 1.3594
30000.0 6.0 0.9031 -0.9766 0.8606 -0.3039 0.000744582 1.4792
35000.0 6.0 0.7529 -0.7768 0.652 -0.2251 0.00100543 1.5617
40000.0 6.0 0.6865 -0.7627 0.6725 -0.2394 0.00121261 1.6219
45000.0 6.0 0.6875 -0.8639 0.8027 -0.292 0.00138514 1.6676
50000.0 6.0 0.7171 -1.0056 0.9655 -0.3546 0.00154246 1.7035
55000.0 6.0 0.7582 -1.1533 1.1272 -0.4155 0.001687 1.7325
60000.0 6.0 0.8083 -1.3111 1.2946 -0.4774 0.00183456 1.7563
65000.0 6.0 0.5903 -0.6233 0.5813 -0.2177 0.0022694 1.7763
70000.0 6.0 0.6303 -0.7555 0.7242 -0.271 0.00242088 1.7932
75000.0 6.0 0.6749 -0.8892 0.8649 -0.3227 0.00257245 1.8078
80000.0 6.0 0.7213 -1.0192 0.9985 -0.3713 0.00272461 1.8204
85000.0 6.0 0.7684 -1.1436 1.1242 -0.4166 0.00287786 1.8315
90000.0 6.0 0.8149 -1.2601 1.2398 -0.4578 0.00303243 1.8413
100000.0 6.0 0.9016 -1.469 1.4463 -0.5318 0.0033495 1.8579
3750.0 6.25 1.2595 -0.822 0.3448 -0.0522 1.54971e-06 -4.2568
4000.0 6.25 1.5188 -1.5516 1.1238 -0.3448 2.00303e-06 -3.806
4250.0 6.25 1.6557 -1.9512 1.5599 -0.5108 2.65498e-06 -3.4092
4500.0 6.25 1.7161 -2.1229 1.7533 -0.5854 3.55643e-06 -3.0574
4750.0 6.25 1.6635 -1.9138 1.5128 -0.4901 4.75158e-06 -2.7438
5000.0 6.25 1.4224 -1.2352 0.7995 -0.2223 6.37211e-06 -2.4625
5250.0 6.25 1.1348 -0.4824 0.0693 0.0383 8.21412e-06 -2.2091
5500.0 6.25 0.701 0.6107 -0.9759 0.4032 1.0357e-05 -1.9798
5750.0 6.25 0.2712 1.6374 -1.9186 0.7174 1.27911e-05 -1.7715
6000.0 6.25 -0.0182 2.2487 -2.4098 0.8588 1.54834e-05 -1.5816
6250.0 6.25 -0.1533 2.4491 -2.487 0.8525 1.84494e-05 -1.4078
6500.0 6.25 -0.21 2.4663 -2.4016 0.7944 2.17023e-05 -1.2484
7000.0 6.25 -0.211 2.2537 -2.0166 0.6092 2.91647e-05 -0.9663
7500.0 6.25 -0.1734 2.0102 -1.6459 0.4366 3.806e-05 -0.725
8000.0 6.25 -0.162 1.9582 -1.5668 0.3904 4.85487e-05 -0.5167
8500.0 6.25 -0.1831 2.1432 -1.8599 0.5113 6.07364e-05 -0.3353
9000.0 6.25 -0.1457 2.28 -2.2079 0.684 7.45585e-05 -0.1763
9500.0 6.25 0.0233 1.9905 -2.0781 0.6816 8.94662e-05 -0.0359
10000.0 6.25 0.2014 1.5099 -1.6229 0.5366 0.00010414 0.0887
10500.0 6.25 0.393 0.8428 -0.8854 0.2822 0.000116488 0.2
11000.0 6.25 0.5532 0.2804 -0.2472 0.0538 0.000128117 0.2999
11500.0 6.25 0.6153 0.1072 -0.0796 -0.0045 0.000139751 0.39
12000.0 6.25 0.6502 0.0268 -0.0274 -0.0167 0.000151251 0.4716
12500.0 6.25 0.6755 -0.0434 0.0251 -0.0314 0.000162777 0.5458
13000.0 6.25 0.69 -0.0955 0.0672 -0.0441 0.000174348 0.6135
13500.0 6.25 0.6971 -0.1326 0.0981 -0.0537 0.000186022 0.6755
14000.0 6.25 0.6994 -0.1584 0.1192 -0.06 0.000197841 0.7325
14500.0 6.25 0.6999 -0.1808 0.1392 -0.0665 0.000209829 0.785
15000.0 6.25 0.699 -0.1987 0.1546 -0.0713 0.000222012 0.8336
15500.0 6.25 0.697 -0.2139 0.1681 -0.0756 0.000234394 0.8785
16000.0 6.25 0.6963 -0.2312 0.1839 -0.0807 0.000246985 0.9203
16500.0 6.25 0.6958 -0.2486 0.2005 -0.0863 0.000259795 0.9592
17000.0 6.25 0.6958 -0.2659 0.2165 -0.0915 0.00027283 0.9955
20000.0 6.25 0.7223 -0.4222 0.3713 -0.1457 0.000356139 1.1706
25000.0 6.25 0.8678 -0.8655 0.8075 -0.2997 0.000519989 1.3594
30000.0 6.25 0.9089 -0.9972 0.881 -0.3111 0.000744075 1.4792
35000.0 6.25 0.7183 -0.7053 0.581 -0.1993 0.00100223 1.5617
40000.0 6.25 0.6284 -0.6387 0.5498 -0.1949 0.00120708 1.6219
45000.0 6.25 0.6101 -0.6977 0.6386 -0.2325 0.00137714 1.6676
50000.0 6.25 0.6245 -0.8093 0.7731 -0.2852 0.00153533 1.7035
55000.0 6.25 0.6525 -0.9307 0.9096 -0.3371 0.00167956 1.7325
60000.0 6.25 0.6881 -1.0566 1.0462 -0.3882 0.00181652 1.7563
3750.0 6.5 1.3079 -0.9428 0.473 -0.1001 1.60322e-06 -4.2568
4000.0 6.5 1.5489 -1.6225 1.1994 -0.3733 2.05053e-06 -3.806
4250.0 6.5 1.6812 -2.0114 1.6232 -0.5345 2.6917e-06 -3.4092
4500.0 6.5 1.7346 -2.1723 1.8048 -0.6047 3.57961e-06 -3.0574
4750.0 6.5 1.7079 -2.036 1.6392 -0.5371 4.75785e-06 -2.7438
5000.0 6.5 1.4973 -1.4547 1.0298 -0.3086 6.3692e-06 -2.4625
5250.0 6.5 1.2501 -0.7876 0.3656 -0.0675 8.20868e-06 -2.2091
5500.0 6.5 0.8683 0.189 -0.5779 0.2659 1.03367e-05 -1.9798
5750.0 6.5 0.4337 1.2479 -1.567 0.6021 1.27698e-05 -1.7715
6000.0 6.5 0.0932 2.0123 -2.2281 0.8092 1.54621e-05 -1.5816
6250.0 6.5 -0.091 2.3487 -2.4478 0.8552 1.84249e-05 -1.4078
6500.0 6.5 -0.1676 2.4216 -2.4216 0.819 2.16618e-05 -1.2484
7000.0 6.5 -0.2022 2.3201 -2.1704 0.6871 2.90587e-05 -0.9663
7500.0 6.5 -0.1785 2.1257 -1.8633 0.5414 3.78282e-05 -0.725
8000.0 6.5 -0.1712 2.0703 -1.7711 0.4887 4.8116e-05 -0.5167
8500.0 6.5 -0.1835 2.1945 -1.9711 0.5687 6.00481e-05 -0.3353
9000.0 6.5 -0.1605 2.3355 -2.2917 0.7225 7.35828e-05 -0.1763
9500.0 6.5 -0.0109 2.1105 -2.2336 0.7457 8.83746e-05 -0.0359
10000.0 6.5 0.1699 1.6606 -1.8385 0.6259 0.000103262 0.0887
10500.0 6.5 0.3288 1.1282 -1.2517 0.4186 0.000116811 0.2
11000.0 6.5 0.4961 0.5107 -0.5485 0.1717 0.000128042 0.2999
11500.0 6.5 0.6027 0.1404 -0.1245 0.0145 0.000139657 0.39
12000.0 6.5 0.645 0.0291 -0.0279 -0.0169 0.000151266 0.4716
12500.0 6.5 0.6719 -0.0405 0.0216 -0.0299 0.000162845 0.5458
13000.0 6.5 0.6861 -0.088 0.0563 -0.0392 0.000174508 0.6135
13500.0 6.5 0.6992 -0.1378 0.0997 -0.0533 0.000186225 0.6755
14000.0 6.5 0.703 -0.167 0.1245 -0.061 0.000198084 0.7325
14500.0 6.5 0.7038 -0.189 0.1431 -0.0669 0.00021011 0.785
15000.0 6.5 0.7036 -0.2089 0.1611 -0.0728 0.000222318 0.8336
15500.0 6.5 0.7015 -0.2237 0.1742 -0.0769 0.000234728 0.8785
16000.0 6.5 0.7008 -0.241 0.1903 -0.0823 0.000247346 0.9203
16500.0 6.5 0.7001 -0.2573 0.2052 -0.087 0.000260183 0.9592
17000.0 6.5 0.6998 -0.2744 0.2214 -0.0925 0.000273245 0.9955
20000.0 6.5 0.7254 -0.428 0.3734 -0.1456 0.000356686 1.1706
25000.0 6.5 0.8679 -0.8661 0.8051 -0.2981 0.000520621 1.3594
30000.0 6.5 0.8998 -0.982 0.8647 -0.3048 0.000744304 1.4792
35000.0 6.5 0.6916 -0.6498 0.5254 -0.1788 0.000999978 1.5617
40000.0 6.5 0.583 -0.5397 0.4502 -0.1583 0.00120257 1.6219
45000.0 6.5 0.5497 -0.5655 0.5062 -0.1842 0.0013705 1.6676
50000.0 6.5 0.5493 -0.6439 0.608 -0.2251 0.00152545 1.7035
55000.0 6.5 0.5653 -0.7401 0.7205 -0.2685 0.00166632 1.7325
60000.0 6.5 0.5897 -0.8429 0.8351 -0.3117 0.00180018 1.7563
65000.0 6.5 0.3783 -0.1436 0.0934 -0.038 0.00221628 1.7763
70000.0 6.5 0.3844 -0.205 0.1698 -0.0682 0.0023565 1.7932
