Teff log(g) a1 a2 a3 a4 I1 beaming
7500.0 6.75 -0.2519 2.8729 -2.7473 0.8892 2.55858e-05 -2.2672
8000.0 6.75 -0.1682 2.4107 -2.1419 0.635 3.27307e-05 -1.9482
8500.0 6.75 -0.0416 1.7971 -1.3758 0.329 4.03449e-05 -1.6687
9000.0 6.75 0.124 1.1034 -0.5688 0.0256 4.84927e-05 -1.4222
9500.0 6.75 0.3508 0.3119 0.2709 -0.2676 5.7268e-05 -1.2034
10000.0 6.75 0.5898 -0.4274 0.9875 -0.497 6.64793e-05 -1.0082
10500.0 6.75 0.7224 -0.8073 1.3012 -0.5757 7.55862e-05 -0.8331
11000.0 6.75 0.7881 -0.9329 1.3054 -0.5358 8.29361e-05 -0.6755
11500.0 6.75 0.7919 -0.8904 1.1673 -0.4602 9.04859e-05 -0.5328
12000.0 6.75 0.7727 -0.8282 1.0711 -0.4177 0.000100608 -0.4033
12500.0 6.75 0.7564 -0.7896 1.025 -0.4015 0.000112523 -0.2852
13000.0 6.75 0.7417 -0.7533 0.9824 -0.3874 0.000125513 -0.1773
13500.0 6.75 0.7279 -0.7167 0.9384 -0.3723 0.000139437 -0.0783
14000.0 6.75 0.7179 -0.6889 0.9016 -0.3591 0.000154206 0.0128
14500.0 6.75 0.7107 -0.67 0.8756 -0.3502 0.000169777 0.0969
15000.0 6.75 0.7055 -0.6552 0.8525 -0.3416 0.00018613 0.1746
15500.0 6.75 0.702 -0.6462 0.8373 -0.3363 0.000203226 0.2467
16000.0 6.75 0.6987 -0.6377 0.8228 -0.3312 0.000221053 0.3137
16500.0 6.75 0.6972 -0.6332 0.8121 -0.3273 0.000239601 0.376
17000.0 6.75 0.6949 -0.6273 0.8009 -0.3233 0.000258861 0.4343
20000.0 6.75 0.7503 -0.7491 0.8903 -0.3548 0.000389373 0.7149
25000.0 6.75 0.9445 -1.133 1.1921 -0.4522 0.000670918 1.0163
30000.0 6.75 0.8413 -0.7966 0.7361 -0.266 0.00108698 1.2061
35000.0 6.75 0.6127 -0.4001 0.3169 -0.1117 0.00157745 1.3358
40000.0 6.75 0.506 -0.2979 0.2427 -0.0909 0.00196671 1.4297
45000.0 6.75 0.4726 -0.3238 0.2929 -0.1135 0.00228958 1.5007
50000.0 6.75 0.4702 -0.3974 0.3853 -0.1501 0.00258734 1.5561
55000.0 6.75 0.4804 -0.482 0.4843 -0.1882 0.00285999 1.6006
60000.0 6.75 0.5018 -0.5748 0.5853 -0.2259 0.00311158 1.6371
3750.0 7.0 -0.4885 3.5492 -3.8117 1.3984 2.9774e-07 -7.4788
4000.0 7.0 0.1033 2.2455 -2.6272 1.0023 4.20422e-07 -6.8241
4250.0 7.0 0.7065 0.7836 -1.1737 0.4794 6.14727e-07 -6.2466
4500.0 7.0 1.1154 -0.2534 -0.1044 0.085 9.20913e-07 -5.7335
4750.0 7.0 1.3289 -0.8014 0.4763 -0.1326 1.38638e-06 -5.2746
5000.0 7.0 0.8302 0.4531 -0.7228 0.2934 1.66732e-06 -4.8619
5250.0 7.0 0.8039 0.5161 -0.7494 0.2968 2.71889e-06 -4.4888
5500.0 7.0 0.7321 0.696 -0.8907 0.3423 4.17628e-06 -4.15
5750.0 7.0 0.5497 1.1363 -1.2779 0.4705 5.99615e-06 -3.8411
6000.0 7.0 0.307 1.7493 -1.8558 0.6656 8.13133e-06 -3.5584
6250.0 7.0 0.0761 2.3379 -2.424 0.857 1.0544e-05 -3.2988
6500.0 7.0 -0.089 2.7407 -2.8045 0.9805 1.32036e-05 -3.0596
7000.0 7.0 -0.2234 3.0005 -3.0078 1.0266 1.91917e-05 -2.634
7500.0 7.0 -0.2267 2.8789 -2.8162 0.9322 2.59386e-05 -2.2672
8000.0 7.0 -0.1805 2.5663 -2.3981 0.7522 3.33053e-05 -1.9482
8500.0 7.0 -0.0906 2.081 -1.7756 0.4973 4.12077e-05 -1.6687
9000.0 7.0 0.0352 1.4896 -1.0531 0.2148 4.96997e-05 -1.4222
9500.0 7.0 0.2203 0.7698 -0.2363 -0.0872 5.88762e-05 -1.2034
10000.0 7.0 0.4673 -0.0509 0.6203 -0.3831 6.85907e-05 -1.0082
10500.0 7.0 0.6377 -0.5783 1.1225 -0.5388 7.8445e-05 -0.8331
11000.0 7.0 0.7267 -0.8219 1.2946 -0.5678 8.74052e-05 -0.6755
11500.0 7.0 0.7681 -0.8802 1.2402 -0.5117 9.45349e-05 -0.5328
12000.0 7.0 0.7591 -0.815 1.097 -0.4384 0.000103237 -0.4033
12500.0 7.0 0.7408 -0.7576 1.0112 -0.4007 0.000114496 -0.2852
13000.0 7.0 0.7254 -0.7176 0.9602 -0.3816 0.000127298 -0.1773
13500.0 7.0 0.7134 -0.6875 0.9235 -0.3694 0.000141078 -0.0783
14000.0 7.0 0.7027 -0.6565 0.8832 -0.355 0.000155801 0.0128
14500.0 7.0 0.6912 -0.6257 0.8433 -0.3405 0.000171357 0.0969
15000.0 7.0 0.685 -0.6092 0.8191 -0.3319 0.000187716 0.1746
15500.0 7.0 0.6863 -0.6089 0.8108 -0.3287 0.000204843 0.2467
16000.0 7.0 0.6841 -0.6017 0.7965 -0.3234 0.000222748 0.3137
16500.0 7.0 0.6838 -0.5998 0.7888 -0.3208 0.000241391 0.376
17000.0 7.0 0.6802 -0.5907 0.7744 -0.3159 0.000260781 0.4343
20000.0 7.0 0.7474 -0.7341 0.8818 -0.3537 0.000392335 0.7149
25000.0 7.0 0.9384 -1.1021 1.1603 -0.4415 0.00067604 1.0163
30000.0 7.0 0.8499 -0.8021 0.7365 -0.2656 0.00109367 1.2061
35000.0 7.0 0.5949 -0.3489 0.2611 -0.0908 0.00158014 1.3358
40000.0 7.0 0.4796 -0.2281 0.1676 -0.0626 0.00196532 1.4297
45000.0 7.0 0.4391 -0.2394 0.2038 -0.0801 0.00228463 1.5007
50000.0 7.0 0.4264 -0.2908 0.2748 -0.1091 0.00257726 1.5561
55000.0 7.0 0.4301 -0.3592 0.357 -0.1411 0.00283893 1.6006
60000.0 7.0 0.4414 -0.4333 0.4414 -0.1731 0.00308877 1.6371
65000.0 7.0 0.3055 0.1688 -0.2285 0.0785 0.00392791 1.6675
70000.0 7.0 0.2944 0.1486 -0.1953 0.0643 0.00419027 1.6932
75000.0 7.0 0.2902 0.117 -0.1521 0.0467 0.004449 1.7153
80000.0 7.0 0.2913 0.078 -0.1033 0.0276 0.00470544 1.7344
85000.0 7.0 0.2971 0.0313 -0.0476 0.0059 0.00496077 1.7511
90000.0 7.0 0.3066 -0.0201 0.0116 -0.0167 0.00521523 1.7659
100000.0 7.0 0.3291 -0.1255 0.1309 -0.0619 0.00572422 1.7907
3750.0 7.25 -0.3971 3.3813 -3.6814 1.3621 3.16711e-07 -7.4788
4000.0 7.25 0.1945 2.0432 -2.4317 0.9341 4.41108e-07 -6.8241
4250.0 7.25 0.7798 0.6112 -0.9967 0.4145 6.34488e-07 -6.2466
4500.0 7.25 1.1824 -0.4158 0.0646 0.0222 9.3793e-07 -5.7335
4750.0 7.25 1.3805 -0.9312 0.609 -0.1815 1.39735e-06 -5.2746
5000.0 7.25 0.8571 0.3971 -0.6805 0.2802 1.61822e-06 -4.8619
5250.0 7.25 0.8457 0.4224 -0.6755 0.2735 2.62596e-06 -4.4888
5500.0 7.25 0.7878 0.5631 -0.7794 0.3051 4.05618e-06 -4.15
5750.0 7.25 0.6536 0.8891 -1.0616 0.3991 5.88298e-06 -3.8411
6000.0 7.25 0.4366 1.4278 -1.559 0.5665 8.05483e-06 -3.5584
6250.0 7.25 0.1971 2.0348 -2.1407 0.7633 1.05207e-05 -3.2988
6500.0 7.25 0.0022 2.5188 -2.6027 0.9163 1.32479e-05 -3.0596
7000.0 7.25 -0.1826 2.9197 -2.9522 1.0158 1.93936e-05 -2.634
7500.0 7.25 -0.2067 2.8761 -2.8558 0.9592 2.63214e-05 -2.2672
8000.0 7.25 -0.1779 2.6527 -2.5589 0.8292 3.38996e-05 -1.9482
8500.0 7.25 -0.1221 2.3067 -2.1093 0.6416 4.20787e-05 -1.6687
9000.0 7.25 -0.0317 1.8346 -1.5156 0.4035 5.09049e-05 -1.4222
9500.0 7.25 0.1094 1.2252 -0.79 0.1245 6.04898e-05 -1.2034
10000.0 7.25 0.3263 0.4409 0.0807 -0.1933 7.07271e-05 -1.0082
10500.0 7.25 0.525 -0.2159 0.7621 -0.4266 8.1251e-05 -0.8331
11000.0 7.25 0.6332 -0.5566 1.0781 -0.519 9.15566e-05 -0.6755
11500.0 7.25 0.7024 -0.7355 1.1814 -0.5239 9.99966e-05 -0.5328
12000.0 7.25 0.7293 -0.7621 1.11 -0.4665 0.000107617 -0.4033
12500.0 7.25 0.7196 -0.7045 0.9865 -0.4023 0.000117517 -0.2852
13000.0 7.25 0.7056 -0.6595 0.9145 -0.3693 0.000129787 -0.1773
13500.0 7.25 0.6947 -0.631 0.8752 -0.3542 0.000143439 -0.0783
14000.0 7.25 0.6852 -0.6057 0.8413 -0.342 0.000158059 0.0128
14500.0 7.25 0.6788 -0.5854 0.8116 -0.3313 0.000173599 0.0969
15000.0 7.25 0.6769 -0.5771 0.7939 -0.3246 0.000189958 0.1746
15500.0 7.25 0.6725 -0.5655 0.7754 -0.3182 0.000207122 0.2467
16000.0 7.25 0.6702 -0.5574 0.7592 -0.312 0.000225092 0.3137
16500.0 7.25 0.669 -0.553 0.7483 -0.3081 0.000243832 0.376
17000.0 7.25 0.6723 -0.558 0.7464 -0.3074 0.000263336 0.4343
20000.0 7.25 0.743 -0.7049 0.853 -0.3442 0.000395935 0.7149
25000.0 7.25 0.9352 -1.0713 1.1236 -0.4278 0.000681936 1.0163
30000.0 7.25 0.8441 -0.7724 0.6995 -0.2512 0.00110139 1.2061
35000.0 7.25 0.5912 -0.3296 0.235 -0.08 0.00158387 1.3358
40000.0 7.25 0.4686 -0.1946 0.1292 -0.0476 0.00196504 1.4297
45000.0 7.25 0.4177 -0.1826 0.1419 -0.0565 0.00228093 1.5007
50000.0 7.25 0.3977 -0.2171 0.196 -0.0793 0.0025672 1.5561
55000.0 7.25 0.3945 -0.2718 0.2659 -0.1072 0.00282561 1.6006
60000.0 7.25 0.3987 -0.331 0.3356 -0.1338 0.00307498 1.6371
3750.0 7.5 -0.3008 3.1903 -3.5177 1.3112 3.36738e-07 -7.4788
4000.0 7.5 0.2866 1.8336 -2.2234 0.8598 4.63782e-07 -6.8241
4250.0 7.5 0.8461 0.4542 -0.8331 0.3541 6.56804e-07 -6.2466
4500.0 7.5 1.235 -0.5413 0.196 -0.0268 9.57766e-07 -5.7335
4750.0 7.5 1.4306 -1.0538 0.7355 -0.2285 1.41145e-06 -5.2746
5000.0 7.5 0.8725 0.372 -0.668 0.2778 1.57565e-06 -4.8619
5250.0 7.5 0.8562 0.397 -0.6632 0.271 2.54213e-06 -4.4888
5500.0 7.5 0.8296 0.4656 -0.7024 0.2805 3.93266e-06 -4.15
5750.0 7.5 0.7318 0.7034 -0.9024 0.3463 5.75413e-06 -3.8411
6000.0 7.5 0.5512 1.1458 -1.3028 0.481 7.95502e-06 -3.5584
6250.0 7.5 0.32 1.7269 -1.8538 0.6679 1.04762e-05 -3.2988
6500.0 7.5 0.1036 2.2675 -2.3705 0.841 1.32774e-05 -3.0596
7000.0 7.5 -0.1368 2.8156 -2.8645 0.9912 1.95886e-05 -2.634
7500.0 7.5 -0.1925 2.871 -2.877 0.9752 2.67214e-05 -2.2672
8000.0 7.5 -0.1703 2.6985 -2.6557 0.8776 3.45191e-05 -1.9482
8500.0 7.5 -0.1297 2.4432 -2.3337 0.7432 4.29601e-05 -1.6687
9000.0 7.5 -0.0684 2.0949 -1.8946 0.565 5.21057e-05 -1.4222
9500.0 7.5 0.0241 1.6392 -1.3326 0.3428 6.20639e-05 -1.2034
10000.0 7.5 0.1992 0.9548 -0.5394 0.0425 7.28243e-05 -1.0082
10500.0 7.5 0.3992 0.2502 0.2341 -0.2375 8.40111e-05 -0.8331
11000.0 7.5 0.5233 -0.1713 0.6703 -0.3846 9.52465e-05 -0.6755
11500.0 7.5 0.596 -0.4042 0.877 -0.4395 0.000105734 -0.5328
12000.0 7.5 0.6569 -0.561 0.9649 -0.442 0.000113831 -0.4033
12500.0 7.5 0.6808 -0.5939 0.918 -0.3977 0.000122316 -0.2852
13000.0 7.5 0.6779 -0.5639 0.8322 -0.3484 0.000133341 -0.1773
13500.0 7.5 0.6717 -0.543 0.787 -0.3248 0.000146535 -0.0783
14000.0 7.5 0.6681 -0.5357 0.7703 -0.3176 0.000161035 0.0128
14500.0 7.5 0.6647 -0.5283 0.7558 -0.3126 0.000176478 0.0969
15000.0 7.5 0.662 -0.5207 0.7406 -0.3073 0.00019274 0.1746
15500.0 7.5 0.6493 -0.4909 0.704 -0.2942 0.000210097 0.2467
16000.0 7.5 0.6475 -0.4852 0.6904 -0.2891 0.000228125 0.3137
16500.0 7.5 0.6528 -0.4946 0.692 -0.2894 0.000246942 0.376
17000.0 7.5 0.6575 -0.5021 0.6915 -0.2889 0.000266549 0.4343
20000.0 7.5 0.7445 -0.6821 0.8255 -0.3345 0.00040014 0.7149
25000.0 7.5 0.9439 -1.0635 1.105 -0.4195 0.000688543 1.0163
30000.0 7.5 0.8448 -0.7586 0.6764 -0.241 0.00111008 1.2061
35000.0 7.5 0.5882 -0.3145 0.2143 -0.0712 0.00158863 1.3358
40000.0 7.5 0.4623 -0.1731 0.1029 -0.0369 0.00196591 1.4297
45000.0 7.5 0.403 -0.1426 0.0979 -0.0395 0.00227872 1.5007
50000.0 7.5 0.3804 -0.1723 0.148 -0.0612 0.00256172 1.5561
55000.0 7.5 0.3708 -0.2123 0.2029 -0.0834 0.00281808 1.6006
60000.0 7.5 0.3692 -0.258 0.2594 -0.1054 0.00305774 1.6371
65000.0 7.5 0.1534 0.3833 -0.4169 0.1451 0.00359156 1.6675
70000.0 7.5 0.1318 0.3904 -0.4136 0.1424 0.00382843 1.6932
75000.0 7.5 0.1142 0.3923 -0.4061 0.1383 0.0040598 1.7153
80000.0 7.5 0.103 0.384 -0.3896 0.1313 0.00428672 1.7344
85000.0 7.5 0.0956 0.37 -0.3686 0.1227 0.00451286 1.7511
90000.0 7.5 0.092 0.35 -0.342 0.1122 0.00473682 1.7659
100000.0 7.5 0.086 0.3124 -0.2927 0.0927 0.00518241 1.7907
3750.0 7.75 -0.193 2.9634 -3.3101 1.2423 3.58316e-07 -7.4788
4000.0 7.75 0.3809 1.6142 -2.0011 0.7793 4.88577e-07 -6.8241
4250.0 7.75 0.9067 0.3104 -0.6811 0.2974 6.81795e-07 -6.2466
4500.0 7.75 1.2764 -0.6391 0.3003 -0.066 9.80806e-07 -5.7335
4750.0 7.75 1.4681 -1.1436 0.8292 -0.2636 1.42909e-06 -5.2746
5000.0 7.75 0.8861 0.3549 -0.6621 0.2776 1.53797e-06 -4.8619
5250.0 7.75 0.8511 0.4081 -0.6834 0.2793 2.46749e-06 -4.4888
5500.0 7.75 0.8425 0.4286 -0.6772 0.2728 3.8113e-06 -4.15
5750.0 7.75 0.7833 0.5771 -0.7955 0.3105 5.61344e-06 -3.8411
6000.0 7.75 0.6449 0.9181 -1.1006 0.4136 7.83085e-06 -3.5584
6250.0 7.75 0.4373 1.4337 -1.5816 0.5765 1.04043e-05 -3.2988
6500.0 7.75 0.2152 1.9847 -2.1028 0.7512 1.32773e-05 -3.0596
7000.0 7.75 -0.0812 2.6823 -2.7445 0.9542 1.97765e-05 -2.634
7500.0 7.75 -0.1693 2.8271 -2.8461 0.9694 2.7115e-05 -2.2672
8000.0 7.75 -0.1647 2.7278 -2.7171 0.9087 3.51585e-05 -1.9482
8500.0 7.75 -0.1331 2.5416 -2.4978 0.8182 4.38593e-05 -1.6687
9000.0 7.75 -0.0931 2.3043 -2.2092 0.7015 5.32958e-05 -1.4222
9500.0 7.75 -0.0191 1.9411 -1.7686 0.5274 6.35994e-05 -1.2034
10000.0 7.75 0.0989 1.4324 -1.1612 0.2917 7.48221e-05 -1.0082
10500.0 7.75 0.2798 0.7561 -0.3888 0.0019 8.665e-05 -0.8331
11000.0 7.75 0.4165 0.2717 0.139 -0.1872 9.86823e-05 -0.6755
11500.0 7.75 0.4895 0.0169 0.3955 -0.269 0.000110555 -0.5328
12000.0 7.75 0.5475 -0.1718 0.5589 -0.3096 0.000120926 -0.4033
12500.0 7.75 0.6057 -0.3344 0.6717 -0.3275 0.000129164 -0.2852
13000.0 7.75 0.6327 -0.3928 0.669 -0.3031 0.000138632 -0.1773
13500.0 7.75 0.6411 -0.4072 0.6411 -0.2769 0.000150667 -0.0783
14000.0 7.75 0.647 -0.4271 0.6438 -0.2713 0.000164704 0.0128
14500.0 7.75 0.6515 -0.4478 0.6601 -0.2765 0.000180045 0.0969
15000.0 7.75 0.6538 -0.4606 0.6698 -0.2809 0.000196271 0.1746
15500.0 7.75 0.655 -0.4645 0.668 -0.2806 0.000213511 0.2467
16000.0 7.75 0.6573 -0.4676 0.6626 -0.2783 0.000231684 0.3137
16500.0 7.75 0.6604 -0.4746 0.6628 -0.2783 0.00025057 0.376
17000.0 7.75 0.6693 -0.4918 0.6715 -0.2809 0.00027025 0.4343
20000.0 7.75 0.7566 -0.6758 0.8076 -0.3265 0.000404753 0.7149
25000.0 7.75 0.9534 -1.0591 1.0886 -0.4115 0.000695663 1.0163
30000.0 7.75 0.8532 -0.7655 0.6747 -0.2386 0.00111946 1.2061
35000.0 7.75 0.5942 -0.324 0.2205 -0.0727 0.00159406 1.3358
40000.0 7.75 0.4628 -0.1699 0.0963 -0.0336 0.00196765 1.4297
45000.0 7.75 0.4017 -0.1352 0.0873 -0.0349 0.00227764 1.5007
50000.0 7.75 0.37 -0.1427 0.115 -0.0483 0.00255492 1.5561
55000.0 7.75 0.3557 -0.1717 0.159 -0.0667 0.00280549 1.6006
60000.0 7.75 0.3492 -0.2075 0.2063 -0.0854 0.00304884 1.6371
65000.0 7.75 0.2855 0.2536 -0.3372 0.1234 0.00387123 1.6675
70000.0 7.75 0.254 0.2841 -0.3559 0.1282 0.00411723 1.6932
75000.0 7.75 0.2276 0.3064 -0.3672 0.1305 0.00435732 1.7153
80000.0 7.75 0.2072 0.3182 -0.369 0.1296 0.00459286 1.7344
85000.0 7.75 0.1905 0.3253 -0.368 0.128 0.00482703 1.7511
90000.0 7.75 0.1777 0.3252 -0.3601 0.124 0.00505878 1.7659
100000.0 7.75 0.1543 0.3256 -0.3467 0.1172 0.00551888 1.7907
3750.0 8.0 -0.0727 2.6984 -3.0565 1.1547 3.82859e-07 -7.4788
4000.0 8.0 0.475 1.3913 -1.7712 0.6951 5.15652e-07 -6.8241
4250.0 8.0 0.9628 0.1757 -0.5366 0.2431 7.09718e-07 -6.2466
4500.0 8.0 1.3098 -0.7181 0.3879 -0.0996 1.0072e-06 -5.7335
4750.0 8.0 1.4938 -1.203 0.8927 -0.2876 1.45077e-06 -5.2746
5000.0 8.0 0.9083 0.3213 -0.6392 0.2714 1.50389e-06 -4.8619
5250.0 8.0 0.8512 0.4196 -0.7093 0.2912 2.40207e-06 -4.4888
5500.0 8.0 0.8578 0.3964 -0.6614 0.2699 3.69704e-06 -4.15
5750.0 8.0 0.8223 0.4869 -0.726 0.289 5.46268e-06 -3.8411
6000.0 8.0 0.7157 0.7462 -0.9519 0.3642 7.68596e-06 -3.5584
6250.0 8.0 0.5423 1.1725 -1.3424 0.4961 1.03011e-05 -3.2988
6500.0 8.0 0.3278 1.7023 -1.8396 0.6633 1.32459e-05 -3.0596
7000.0 8.0 -0.0182 2.5335 -2.6137 0.9145 1.99384e-05 -2.634
7500.0 8.0 -0.1433 2.772 -2.8015 0.958 2.75099e-05 -2.2672
8000.0 8.0 -0.1726 2.784 -2.7985 0.9451 3.5808e-05 -1.9482
8500.0 8.0 -0.1334 2.6057 -2.6059 0.8681 4.47747e-05 -1.6687
9000.0 8.0 -0.0966 2.4266 -2.4123 0.7933 5.4489e-05 -1.4222
9500.0 8.0 -0.0381 2.1598 -2.1091 0.6768 6.51093e-05 -1.2034
10000.0 8.0 0.0495 1.7765 -1.6578 0.5019 7.67208e-05 -1.0082
10500.0 8.0 0.1941 1.2076 -0.9955 0.2488 8.91434e-05 -0.8331
11000.0 8.0 0.3297 0.7055 -0.4296 0.0389 0.000101886 -0.6755
11500.0 8.0 0.4104 0.4204 -0.1289 -0.0645 0.000114738 -0.5328
12000.0 8.0 0.4611 0.2442 0.0395 -0.1134 0.000127126 -0.4033
12500.0 8.0 0.5158 0.0574 0.2123 -0.1614 0.000137331 -0.2852
13000.0 8.0 0.5675 -0.1045 0.3446 -0.1924 0.000146108 -0.1773
13500.0 8.0 0.5978 -0.1961 0.3984 -0.1936 0.000156452 -0.0783
14000.0 8.0 0.6197 -0.2626 0.4384 -0.1949 0.000169488 0.0128
14500.0 8.0 0.6381 -0.3314 0.5039 -0.2147 0.000184313 0.0969
15000.0 8.0 0.6508 -0.3848 0.5622 -0.2368 0.000200489 0.1746
15500.0 8.0 0.6595 -0.4217 0.603 -0.2537 0.000217444 0.2467
16000.0 8.0 0.6649 -0.4426 0.6229 -0.2622 0.000235618 0.3137
16500.0 8.0 0.6459 -0.4107 0.5914 -0.2523 0.000254737 0.376
17000.0 8.0 0.6765 -0.4692 0.6353 -0.2662 0.000274456 0.4343
20000.0 8.0 0.7695 -0.6738 0.793 -0.3194 0.000409775 0.7149
25000.0 8.0 0.9725 -1.0798 1.0976 -0.4125 0.000703178 1.0163
30000.0 8.0 0.8636 -0.7818 0.6847 -0.2407 0.0011295 1.2061
35000.0 8.0 0.6012 -0.3379 0.2319 -0.0761 0.0016002 1.3358
40000.0 8.0 0.4659 -0.174 0.0982 -0.0336 0.00197028 1.4297
45000.0 8.0 0.401 -0.1302 0.0807 -0.0321 0.0022776 1.5007
50000.0 8.0 0.3656 -0.1292 0.1001 -0.0426 0.00255222 1.5561
55000.0 8.0 0.3465 -0.1463 0.1316 -0.0562 0.00280044 1.6006
60000.0 8.0 0.3367 -0.1743 0.1709 -0.072 0.00303775 1.6371
3750.0 8.25 0.0377 2.4495 -2.811 1.0678 4.08233e-07 -7.4788
4000.0 8.25 0.5659 1.1737 -1.5438 0.6111 5.45364e-07 -6.8241
4250.0 8.25 1.0148 0.0504 -0.4005 0.1916 7.40745e-07 -6.2466
4500.0 8.25 1.3365 -0.78 0.4575 -0.1265 1.03721e-06 -5.7335
4750.0 8.25 1.5102 -1.2384 0.9321 -0.3028 1.47721e-06 -5.2746
5000.0 8.25 0.9568 0.228 -0.556 0.2433 1.47221e-06 -4.8619
5250.0 8.25 0.8355 0.4658 -0.7644 0.3123 2.34391e-06 -4.4888
5500.0 8.25 0.8502 0.4156 -0.6925 0.283 3.59467e-06 -4.15
5750.0 8.25 0.8263 0.4643 -0.7103 0.2838 5.31325e-06 -3.8411
6000.0 8.25 0.7644 0.6276 -0.8525 0.3315 7.52092e-06 -3.5584
6250.0 8.25 0.6269 0.9644 -1.1568 0.434 1.01652e-05 -3.2988
6500.0 8.25 0.4354 1.4365 -1.5966 0.5827 1.31745e-05 -3.0596
7000.0 8.25 0.0622 2.3386 -2.4371 0.8584 2.00697e-05 -2.634
7500.0 8.25 -0.1129 2.707 -2.7493 0.9447 2.78843e-05 -2.2672
8000.0 8.25 -0.1507 2.7392 -2.76 0.9345 3.64505e-05 -1.9482
8500.0 8.25 -0.1298 2.6373 -2.6632 0.8957 4.56946e-05 -1.6687
9000.0 8.25 -0.0945 2.5034 -2.5453 0.8546 5.56855e-05 -1.4222
9500.0 8.25 -0.0403 2.3018 -2.348 0.7848 6.65917e-05 -1.2034
10000.0 8.25 0.0345 2.0077 -2.0274 0.6656 7.85339e-05 -1.0082
10500.0 8.25 0.1489 1.5541 -1.5047 0.466 9.1432e-05 -0.8331
11000.0 8.25 0.2823 1.0528 -0.9347 0.2517 0.000104859 -0.6755
11500.0 8.25 0.3706 0.7405 -0.5988 0.1323 0.000118494 -0.5328
12000.0 8.25 0.4308 0.5431 -0.4048 0.0712 0.000132151 -0.4033
12500.0 8.25 0.478 0.3782 -0.2445 0.0237 0.000144944 -0.2852
13000.0 8.25 0.5244 0.2028 -0.0696 -0.03 0.000155177 -0.1773
13500.0 8.25 0.5662 0.0492 0.0747 -0.0712 0.000164676 -0.0783
14000.0 8.25 0.6001 -0.0726 0.1816 -0.0974 0.000176035 0.0128
14500.0 8.25 0.6268 -0.1767 0.2809 -0.1251 0.000189749 0.0969
15000.0 8.25 0.6519 -0.2818 0.3983 -0.1668 0.00020532 0.1746
15500.0 8.25 0.6696 -0.3631 0.4971 -0.2061 0.000222174 0.2467
16000.0 8.25 0.6812 -0.4228 0.5727 -0.2381 0.000239774 0.3137
16500.0 8.25 0.6913 -0.4574 0.6093 -0.2536 0.000258956 0.376
17000.0 8.25 0.6965 -0.4736 0.6212 -0.2581 0.000279097 0.4343
20000.0 8.25 0.7982 -0.7071 0.8108 -0.323 0.000415069 0.7149
25000.0 8.25 0.9894 -1.1026 1.1121 -0.416 0.000711104 1.0163
30000.0 8.25 0.8754 -0.8062 0.7062 -0.2479 0.00114008 1.2061
35000.0 8.25 0.6092 -0.3566 0.2497 -0.0821 0.00160691 1.3358
40000.0 8.25 0.4612 -0.1622 0.0863 -0.0292 0.00197363 1.4297
45000.0 8.25 0.4023 -0.1302 0.0791 -0.031 0.00227853 1.5007
50000.0 8.25 0.3636 -0.1202 0.089 -0.038 0.0025493 1.5561
55000.0 8.25 0.342 -0.1322 0.1161 -0.0502 0.00279685 1.6006
60000.0 8.25 0.3292 -0.1517 0.1464 -0.0627 0.00302785 1.6371
65000.0 8.25 0.3167 0.1972 -0.2874 0.1067 0.00384879 1.6675
70000.0 8.25 0.2815 0.239 -0.3192 0.1167 0.00408769 1.6932
75000.0 8.25 0.2523 0.2703 -0.3408 0.1229 0.00432036 1.7153
80000.0 8.25 0.2269 0.2961 -0.3576 0.1276 0.0045481 1.7344
85000.0 8.25 0.2054 0.3158 -0.3696 0.1308 0.00477157 1.7511
90000.0 8.25 0.1866 0.3319 -0.3787 0.1331 0.00499357 1.7659
100000.0 8.25 0.1516 0.3625 -0.3972 0.1382 0.0054317 1.7907
3750.0 8.5 0.1573 2.1697 -2.5273 0.9653 4.36575e-07 -7.4788
4000.0 8.5 0.6545 0.9585 -1.3155 0.5258 5.78145e-07 -6.8241
4250.0 8.5 1.0631 -0.068 -0.2692 0.1414 7.75427e-07 -6.2466
4500.0 8.5 1.3586 -0.8311 0.5179 -0.1505 1.07144e-06 -5.7335
4750.0 8.5 1.5221 -1.2626 0.9613 -0.3145 1.50807e-06 -5.2746
5000.0 8.5 0.8013 0.6157 -0.9485 0.3859 1.44024e-06 -4.8619
5250.0 8.5 0.8222 0.514 -0.8231 0.3353 2.29098e-06 -4.4888
5500.0 8.5 0.8356 0.455 -0.7421 0.3023 3.50321e-06 -4.15
5750.0 8.5 0.8431 0.4309 -0.6953 0.282 5.16874e-06 -3.8411
6000.0 8.5 0.7973 0.5459 -0.7868 0.3105 7.34588e-06 -3.5584
6250.0 8.5 0.691 0.8073 -1.0203 0.3888 1.00054e-05 -3.2988
6500.0 8.5 0.5317 1.2003 -1.3845 0.5126 1.30664e-05 -3.0596
7000.0 8.5 0.156 2.1091 -2.2274 0.7905 2.0157e-05 -2.634
7500.0 8.5 -0.0735 2.622 -2.6814 0.9269 2.8227e-05 -2.2672
8000.0 8.5 -0.1367 2.7178 -2.7481 0.9343 3.7083e-05 -1.9482
8500.0 8.5 -0.1216 2.6412 -2.681 0.9065 4.66185e-05 -1.6687
9000.0 8.5 -0.0895 2.545 -2.6211 0.8905 5.6895e-05 -1.4222
9500.0 8.5 -0.0317 2.3777 -2.491 0.8522 6.80686e-05 -1.2034
