Teff log(g) a1 a2 a3 a4 I1 beaming
5750.0 5.75 -0.0037 1.8966 -2.1252 0.7725 1.75503e-05 -0.2774
6000.0 5.75 -0.1348 2.0485 -2.1242 0.7307 2.00297e-05 -0.1609
6250.0 5.75 -0.1607 1.939 -1.8755 0.6062 2.26385e-05 -0.0548
6500.0 5.75 -0.1319 1.7119 -1.5327 0.4558 2.53836e-05 0.0422
7000.0 5.75 -0.024 1.2057 -0.8586 0.175 3.12996e-05 0.2127
7500.0 5.75 0.0732 0.8408 -0.413 -0.0056 3.78824e-05 0.3578
8000.0 5.75 0.1102 0.739 -0.3134 -0.0467 4.51549e-05 0.4823
8500.0 5.75 0.1207 0.7967 -0.4511 0.0159 5.30262e-05 0.5904
9000.0 5.75 0.21 0.666 -0.4305 0.0362 6.11522e-05 0.6848
9500.0 5.75 0.3603 0.2789 -0.0958 -0.0612 6.85747e-05 0.7679
10000.0 5.75 0.5065 -0.1297 0.2548 -0.1536 7.38613e-05 0.8416
10500.0 5.75 0.5669 -0.2775 0.3341 -0.152 7.86554e-05 0.9074
11000.0 5.75 0.5812 -0.3076 0.3394 -0.1471 8.41782e-05 0.9663
11500.0 5.75 0.5867 -0.3181 0.3309 -0.1402 8.97713e-05 1.0195
12000.0 5.75 0.5942 -0.3446 0.3444 -0.1419 9.53303e-05 1.0677
12500.0 5.75 0.5974 -0.3697 0.3639 -0.1472 0.000100894 1.1114
13000.0 5.75 0.5993 -0.394 0.3861 -0.1544 0.000106522 1.1514
13500.0 5.75 0.5991 -0.4137 0.4052 -0.1609 0.000112196 1.1881
14000.0 5.75 0.5987 -0.4326 0.4248 -0.168 0.00011791 1.2218
14500.0 5.75 0.5983 -0.4506 0.4436 -0.1748 0.000123669 1.2529
15000.0 5.75 0.5976 -0.4665 0.4601 -0.1807 0.000129476 1.2816
15500.0 5.75 0.5975 -0.483 0.4773 -0.1869 0.000135334 1.3083
