Teff log(g) a1 a2 a3 a4 I1 beaming
11500.0 5.75 0.612 -0.1981 0.2209 -0.1067 0.000109557 0.763
12000.0 5.75 0.6272 -0.2423 0.2459 -0.1109 0.00011702 0.8248
12500.0 5.75 0.6352 -0.2811 0.2757 -0.1191 0.000124506 0.881
13000.0 5.75 0.6394 -0.3136 0.3037 -0.1278 0.000132089 0.9322
13500.0 5.75 0.6399 -0.3367 0.3238 -0.134 0.000139761 0.9791
14000.0 5.75 0.6397 -0.3591 0.3458 -0.1418 0.000147517 1.0223
14500.0 5.75 0.6388 -0.3778 0.3639 -0.148 0.000155362 1.062
15000.0 5.75 0.6376 -0.3948 0.3806 -0.1537 0.000163297 1.0988
15500.0 5.75 0.6364 -0.4103 0.3956 -0.1588 0.000171323 1.1329
16000.0 5.75 0.6361 -0.4274 0.4128 -0.1649 0.000179443 1.1646
16500.0 5.75 0.6366 -0.4449 0.4296 -0.1706 0.000187665 1.1941
17000.0 5.75 0.6031 -0.3904 0.3779 -0.1521 0.000196033 1.2216
20000.0 5.75 0.6797 -0.6361 0.6171 -0.2362 0.000248396 1.3548
25000.0 5.75 0.8405 -1.0626 1.0231 -0.3771 0.00034814 1.4991
30000.0 5.75 0.8277 -1.0182 0.9145 -0.3222 0.000483657 1.5912
35000.0 5.75 0.6599 -0.7816 0.6925 -0.2445 0.000646677 1.6549
40000.0 5.75 0.6423 -0.8778 0.8282 -0.3013 0.000775434 1.7015
45000.0 5.75 0.6816 -1.0564 1.0317 -0.3794 0.000882223 1.7371
50000.0 5.75 0.7377 -1.245 1.2348 -0.4552 0.000979806 1.7652
55000.0 5.75 0.7972 -1.4207 1.4179 -0.5223 0.00106937 1.7878
60000.0 5.75 0.8567 -1.5837 1.5837 -0.5823 0.00115537 1.8065
3750.0 6.0 1.6634 -1.9961 1.55 -0.4936 2.72078e-06 -2.8547
4000.0 6.0 1.7407 -2.3017 1.9084 -0.6349 3.41982e-06 -2.4959
4250.0 6.0 1.7639 -2.417 2.0515 -0.6927 4.37638e-06 -2.1809
4500.0 6.0 1.79 -2.491 2.1396 -0.7276 5.63235e-06 -1.9025
4750.0 6.0 1.6321 -1.9944 1.5848 -0.5121 7.20999e-06 -1.655
5000.0 6.0 1.388 -1.3067 0.8574 -0.2389 9.22994e-06 -1.4339
5250.0 6.0 1.0026 -0.2918 -0.1526 0.125 1.1314e-05 -1.2352
5500.0 6.0 0.5098 0.929 -1.3214 0.5304 1.35938e-05 -1.056
5750.0 6.0 0.1065 1.8304 -2.1054 0.7777 1.60853e-05 -0.8936
6000.0 6.0 -0.098 2.1656 -2.285 0.7994 1.87506e-05 -0.746
6250.0 6.0 -0.1615 2.1451 -2.1227 0.7046 2.15996e-05 -0.6113
6500.0 6.0 -0.1586 1.9813 -1.8441 0.577 2.46394e-05 -0.4881
7000.0 6.0 -0.0921 1.578 -1.274 0.332 3.1362e-05 -0.2707
7500.0 6.0 -0.0086 1.2138 -0.7956 0.1288 3.90831e-05 -0.0854
8000.0 6.0 0.0266 1.0974 -0.6589 0.0671 4.79095e-05 0.074
8500.0 6.0 0.02 1.2156 -0.8601 0.1502 5.78342e-05 0.2124
9000.0 6.0 0.0671 1.2582 -1.0508 0.2511 6.86231e-05 0.3335
9500.0 6.0 0.2113 0.9427 -0.8159 0.192 7.94017e-05 0.4401
10000.0 6.0 0.4026 0.3755 -0.2488 0.0056 8.86231e-05 0.5347
10500.0 6.0 0.5234 0.0147 0.075 -0.0782 9.53367e-05 0.6191
11000.0 6.0 0.5831 -0.1482 0.2088 -0.111 0.000102696 0.6948
11500.0 6.0 0.6006 -0.1802 0.211 -0.1052 0.000110222 0.763
12000.0 6.0 0.6141 -0.2125 0.2195 -0.1025 0.000117699 0.8248
12500.0 6.0 0.6245 -0.2521 0.2466 -0.1089 0.000125195 0.881
13000.0 6.0 0.6301 -0.2865 0.2751 -0.1175 0.000132758 0.9322
13500.0 6.0 0.6321 -0.3139 0.2998 -0.1254 0.000140407 0.9791
14000.0 6.0 0.6318 -0.3354 0.32 -0.1322 0.000148152 1.0223
14500.0 6.0 0.6303 -0.3529 0.3368 -0.1378 0.000155989 1.062
15000.0 6.0 0.629 -0.37 0.3535 -0.1436 0.000163918 1.0988
15500.0 6.0 0.6276 -0.3855 0.3688 -0.1488 0.000171944 1.1329
16000.0 6.0 0.6273 -0.4029 0.3862 -0.1549 0.000180066 1.1646
16500.0 6.0 0.6264 -0.4172 0.3999 -0.1595 0.000188288 1.1941
17000.0 6.0 0.629 -0.4391 0.4216 -0.1671 0.000196611 1.2216
20000.0 6.0 0.6674 -0.6048 0.5844 -0.2242 0.000248966 1.3548
25000.0 6.0 0.8239 -1.026 0.9868 -0.3641 0.000348456 1.4991
30000.0 6.0 0.7721 -0.9001 0.7989 -0.2806 0.000483132 1.5912
35000.0 6.0 0.6088 -0.6708 0.5824 -0.2044 0.000644065 1.6549
40000.0 6.0 0.5657 -0.7097 0.6609 -0.2405 0.000771317 1.7015
45000.0 6.0 0.5847 -0.8444 0.8217 -0.3032 0.000876558 1.7371
50000.0 6.0 0.6259 -1.0031 0.997 -0.3694 0.000972164 1.7652
55000.0 6.0 0.6728 -1.1548 1.1581 -0.429 0.00105976 1.7878
60000.0 6.0 0.7251 -1.3083 1.3168 -0.4868 0.00114904 1.8065
65000.0 6.0 0.3842 -0.4065 0.4147 -0.1624 0.00138106 1.8222
70000.0 6.0 0.4236 -0.5311 0.5461 -0.2107 0.00147146 1.8355
75000.0 6.0 0.4665 -0.6555 0.6745 -0.2575 0.00156175 1.847
80000.0 6.0 0.5112 -0.7772 0.798 -0.3021 0.0016522 1.8569
85000.0 6.0 0.5573 -0.8964 0.9176 -0.3452 0.00174298 1.8657
90000.0 6.0 0.6025 -1.0075 1.027 -0.3842 0.00183431 1.8735
100000.0 6.0 0.6901 -1.2183 1.2359 -0.4592 0.00202071 1.8866
