Teff log(g) a1 a2 a3 a4 I1 beaming
5500.0 5.75 0.3586 1.4671 -1.7773 0.6739 1.17845e-05 -1.7467
5750.0 5.75 -0.0091 2.286 -2.4795 0.8909 1.44609e-05 -1.5498
6000.0 5.75 -0.192 2.583 -2.629 0.9032 1.74203e-05 -1.3704
6250.0 5.75 -0.2583 2.5721 -2.469 0.8061 2.06787e-05 -1.2063
6500.0 5.75 -0.2541 2.3854 -2.1404 0.6521 2.42638e-05 -1.0559
7000.0 5.75 -0.1645 1.8676 -1.3901 0.3238 3.24942e-05 -0.7899
7500.0 5.75 -0.0866 1.5298 -0.9348 0.1248 4.23781e-05 -0.5626
8000.0 5.75 -0.1034 1.618 -1.0474 0.1572 5.41393e-05 -0.3665
8500.0 5.75 -0.1661 2.0011 -1.61 0.3898 6.78076e-05 -0.1959
9000.0 5.75 -0.1079 2.1097 -1.9558 0.5696 8.3011e-05 -0.0465
9500.0 5.75 0.0631 1.7372 -1.6861 0.5085 9.84281e-05 0.0854
10000.0 5.75 0.3018 0.9798 -0.9026 0.2545 0.000111437 0.2025
10500.0 5.75 0.4879 0.3846 -0.2755 0.0455 0.000123047 0.3069
11000.0 5.75 0.5496 0.2478 -0.177 0.0185 0.000134043 0.4007
11500.0 5.75 0.5888 0.1724 -0.1489 0.0195 0.000144647 0.4852
12000.0 5.75 0.6211 0.0865 -0.0885 0.0042 0.000155075 0.5618
12500.0 5.75 0.6393 0.0227 -0.0377 -0.0106 0.00016547 0.6314
13000.0 5.75 0.6491 -0.0251 0.0031 -0.0234 0.000175951 0.6949
13500.0 5.75 0.6524 -0.0568 0.0295 -0.0314 0.000186542 0.753
14000.0 5.75 0.6536 -0.0841 0.0544 -0.0396 0.00019726 0.8065
14500.0 5.75 0.6534 -0.1067 0.0749 -0.0462 0.000208112 0.8557
15000.0 5.75 0.6526 -0.1271 0.0936 -0.0523 0.000219105 0.9012
15500.0 5.75 0.6518 -0.1463 0.1115 -0.0582 0.000230243 0.9434
16000.0 5.75 0.6514 -0.1657 0.1298 -0.0643 0.000241534 0.9826
16500.0 5.75 0.6519 -0.1867 0.1502 -0.0713 0.000252979 1.0191
17000.0 5.75 0.6298 -0.1512 0.1115 -0.0561 0.0002646 1.0532
20000.0 5.75 0.6869 -0.3896 0.3523 -0.1421 0.000338109 1.2175
25000.0 5.75 0.866 -0.9159 0.8705 -0.3251 0.000480445 1.3949
30000.0 5.75 0.936 -1.0901 0.9754 -0.3454 0.000673546 1.5076
