Teff log(g) a1 a2 a3 a4 I1 beaming
17000.0 5.25 0.6687 -0.3971 0.3679 -0.1477 0.000206469 1.2479
20000.0 5.25 0.6939 -0.5331 0.5008 -0.1937 0.000263444 1.3763
25000.0 5.25 0.8725 -1.0055 0.9526 -0.3508 0.000373759 1.5154
30000.0 5.25 0.9397 -1.1428 1.0231 -0.3606 0.000526368 1.6043
35000.0 5.25 0.8581 -1.0979 0.9837 -0.3473 0.000706208 1.6658
40000.0 5.25 0.8969 -1.3107 1.2293 -0.4428 0.000847716 1.7109
45000.0 5.25 0.9748 -1.5646 1.5027 -0.5453 0.00096655 1.7453
50000.0 5.25 1.0593 -1.8041 1.7511 -0.6363 0.00107673 1.7724
55000.0 5.25 1.1391 -2.0114 1.96 -0.7117 0.00117926 1.7944
60000.0 5.25 1.2113 -2.186 2.1308 -0.7721 0.00127897 1.8124
3750.0 5.5 1.6506 -2.0885 1.6676 -0.5408 2.71775e-06 -2.6874
4000.0 5.5 1.6616 -2.2223 1.8454 -0.6141 3.42377e-06 -2.3398
4250.0 5.5 1.6729 -2.2849 1.9303 -0.6496 4.36918e-06 -2.0349
4500.0 5.5 1.6408 -2.1329 1.7504 -0.5773 5.59381e-06 -1.7655
4750.0 5.5 1.4619 -1.6007 1.1866 -0.365 7.119e-06 -1.5261
5000.0 5.5 1.0944 -0.5915 0.1659 0.0074 9.07346e-06 -1.3123
5250.0 5.5 0.6201 0.6216 -1.0067 0.4183 1.11112e-05 -1.1203
5500.0 5.5 0.1645 1.7005 -1.9879 0.7413 1.33592e-05 -0.9472
5750.0 5.5 -0.1089 2.2375 -2.3752 0.8377 1.58125e-05 -0.7904
6000.0 5.5 -0.2054 2.2893 -2.2593 0.7516 1.84656e-05 -0.6479
6250.0 5.5 -0.2017 2.0909 -1.9059 0.5865 2.13309e-05 -0.518
6500.0 5.5 -0.161 1.8209 -1.5033 0.4104 2.4417e-05 -0.3991
7000.0 5.5 -0.0376 1.2737 -0.7735 0.1052 3.13408e-05 -0.1894
7500.0 5.5 0.0388 0.9993 -0.4312 -0.0392 3.94096e-05 -0.0109
8000.0 5.5 0.0324 1.0834 -0.5601 0.0062 4.87103e-05 0.1427
8500.0 5.5 0.0113 1.3351 -0.974 0.1848 5.91621e-05 0.276
9000.0 5.5 0.1174 1.2366 -1.0473 0.2551 7.03166e-05 0.3926
9500.0 5.5 0.3258 0.6973 -0.5687 0.1165 8.08728e-05 0.4954
10000.0 5.5 0.5041 0.1616 -0.0603 -0.0287 8.91587e-05 0.5864
10500.0 5.5 0.5554 0.0308 0.0484 -0.0582 9.74034e-05 0.6677
11000.0 5.5 0.5881 -0.0243 0.0635 -0.0552 0.000105625 0.7406
11500.0 5.5 0.6137 -0.0809 0.0918 -0.0589 0.000113749 0.8063
12000.0 5.5 0.6334 -0.1392 0.1346 -0.0707 0.000121817 0.8657
12500.0 5.5 0.6431 -0.1802 0.1671 -0.0802 0.000129918 0.9198
13000.0 5.5 0.6476 -0.211 0.193 -0.0883 0.000138083 0.9691
13500.0 5.5 0.6523 -0.2418 0.2207 -0.0975 0.000146271 1.0143
14000.0 5.5 0.651 -0.2585 0.2352 -0.1021 0.000154582 1.0559
14500.0 5.5 0.6518 -0.2794 0.2546 -0.1086 0.000162987 1.0942
15000.0 5.5 0.6519 -0.2976 0.2714 -0.1141 0.000171485 1.1296
15500.0 5.5 0.6522 -0.3158 0.2889 -0.1201 0.000180102 1.1624
16000.0 5.5 0.6298 -0.2803 0.2517 -0.106 0.000188839 1.1929
16500.0 5.5 0.6542 -0.3528 0.3242 -0.1321 0.000197666 1.2213
17000.0 5.5 0.6566 -0.3736 0.3442 -0.139 0.000206648 1.2479
20000.0 5.5 0.6997 -0.5533 0.522 -0.2016 0.000263441 1.3763
25000.0 5.5 0.861 -0.9911 0.9405 -0.3468 0.000373172 1.5154
30000.0 5.5 0.9073 -1.0858 0.9696 -0.3417 0.000523515 1.6043
35000.0 5.5 0.7836 -0.9464 0.8367 -0.2944 0.000700647 1.6658
40000.0 5.5 0.7875 -1.088 1.0147 -0.3661 0.000840433 1.7109
45000.0 5.5 0.8428 -1.3009 1.2517 -0.4563 0.000957101 1.7453
50000.0 5.5 0.9123 -1.5168 1.481 -0.5413 0.00106463 1.7724
55000.0 5.5 0.9826 -1.7137 1.6836 -0.6152 0.00116379 1.7944
60000.0 5.5 1.0504 -1.8904 1.8612 -0.6791 0.00125966 1.8124
3750.0 5.75 1.6968 -2.1925 1.7742 -0.5803 2.77373e-06 -2.6874
4000.0 5.75 1.6845 -2.2754 1.9009 -0.6349 3.46825e-06 -2.3398
4250.0 5.75 1.6897 -2.3301 1.978 -0.6675 4.39899e-06 -2.0349
4500.0 5.75 1.7292 -2.4137 2.0713 -0.7035 5.60808e-06 -1.7655
4750.0 5.75 1.5208 -1.773 1.3657 -0.4318 7.11235e-06 -1.5261
5000.0 5.75 1.2194 -0.9283 0.4981 -0.1118 9.08139e-06 -1.3123
5250.0 5.75 0.7947 0.1801 -0.5876 0.2739 1.11069e-05 -1.1203
5500.0 5.75 0.3247 1.3295 -1.6653 0.6398 1.33525e-05 -0.9472
5750.0 5.75 -0.0115 2.0565 -2.2651 0.818 1.58031e-05 -0.7904
6000.0 5.75 -0.1594 2.2592 -2.3147 0.794 1.8447e-05 -0.6479
6250.0 5.75 -0.1997 2.19 -2.1025 0.6809 2.1296e-05 -0.518
6500.0 5.75 -0.1819 1.9894 -1.7774 0.5338 2.43658e-05 -0.3991
7000.0 5.75 -0.0896 1.5133 -1.1095 0.247 3.12132e-05 -0.1894
7500.0 5.75 -0.0075 1.1884 -0.6876 0.0675 3.91567e-05 -0.0109
8000.0 5.75 0.002 1.193 -0.7078 0.0685 4.82887e-05 0.1427
8500.0 5.75 -0.0197 1.4116 -1.0587 0.2172 5.85795e-05 0.276
9000.0 5.75 0.06 1.3941 -1.217 0.3165 6.97131e-05 0.3926
9500.0 5.75 0.2238 1.0177 -0.9213 0.2403 8.06398e-05 0.4954
10000.0 5.75 0.4135 0.4468 -0.3642 0.0707 8.95163e-05 0.5864
10500.0 5.75 0.5367 0.0711 0.0067 -0.0438 9.75755e-05 0.6677
11000.0 5.75 0.577 -0.0162 0.0646 -0.0576 0.000105827 0.7406
11500.0 5.75 0.6025 -0.0659 0.0831 -0.0574 0.000114001 0.8063
12000.0 5.75 0.6236 -0.1221 0.1204 -0.0663 0.000122101 0.8657
12500.0 5.75 0.6351 -0.1651 0.1531 -0.0755 0.000130187 0.9198
13000.0 5.75 0.6418 -0.2 0.1821 -0.0844 0.000138342 0.9691
13500.0 5.75 0.6444 -0.2253 0.2035 -0.091 0.00014657 1.0143
14000.0 5.75 0.6454 -0.2477 0.2238 -0.0978 0.000154881 1.0559
14500.0 5.75 0.6457 -0.2675 0.242 -0.1038 0.000163286 1.0942
15000.0 5.75 0.6455 -0.2851 0.2582 -0.1091 0.000171792 1.1296
15500.0 5.75 0.6453 -0.3021 0.2742 -0.1145 0.000180402 1.1624
16000.0 5.75 0.6457 -0.3199 0.2915 -0.1205 0.000189125 1.1929
16500.0 5.75 0.6468 -0.3382 0.309 -0.1264 0.000197966 1.2213
17000.0 5.75 0.6172 -0.2856 0.2552 -0.1062 0.000206954 1.2479
20000.0 5.75 0.6886 -0.5305 0.4982 -0.1926 0.000263642 1.3763
25000.0 5.75 0.8593 -0.9943 0.9448 -0.3484 0.00037302 1.5154
30000.0 5.75 0.8806 -1.0365 0.9224 -0.3247 0.000521869 1.6043
35000.0 5.75 0.7227 -0.8199 0.7129 -0.2497 0.000696649 1.6658
40000.0 5.75 0.6949 -0.8933 0.8243 -0.2975 0.000834678 1.7109
45000.0 5.75 0.7275 -1.0603 1.0179 -0.3724 0.000949545 1.7453
50000.0 5.75 0.78 -1.2451 1.2195 -0.4481 0.00105474 1.7724
55000.0 5.75 0.8376 -1.4204 1.4039 -0.516 0.00115148 1.7944
60000.0 5.75 0.8965 -1.5854 1.5731 -0.5776 0.00124448 1.8124
3750.0 6.0 1.7514 -2.3122 1.8952 -0.6247 2.83573e-06 -2.6874
4000.0 6.0 1.7087 -2.3286 1.9559 -0.6554 3.51821e-06 -2.3398
4250.0 6.0 1.7047 -2.3669 2.0163 -0.6818 4.43393e-06 -2.0349
4500.0 6.0 1.7294 -2.4273 2.0882 -0.7104 5.62424e-06 -1.7655
4750.0 6.0 1.5743 -1.9305 1.5326 -0.4945 7.11041e-06 -1.5261
5000.0 6.0 1.3208 -1.2066 0.776 -0.2125 9.08705e-06 -1.3123
5250.0 6.0 0.9552 -0.2335 -0.1896 0.1347 1.11138e-05 -1.1203
5500.0 6.0 0.4925 0.9247 -1.2972 0.5184 1.33512e-05 -0.9472
5750.0 6.0 0.1074 1.8049 -2.0715 0.7652 1.57994e-05 -0.7904
6000.0 6.0 -0.0991 2.1765 -2.3037 0.8094 1.84375e-05 -0.6479
6250.0 6.0 -0.1751 2.2119 -2.206 0.7391 2.12768e-05 -0.518
6500.0 6.0 -0.1831 2.0871 -1.9641 0.6227 2.43247e-05 -0.3991
7000.0 6.0 -0.1249 1.7111 -1.4069 0.3772 3.11135e-05 -0.1894
7500.0 6.0 -0.0513 1.3862 -0.9665 0.1862 3.89397e-05 -0.0109
8000.0 6.0 -0.0291 1.3232 -0.8917 0.1478 4.79133e-05 0.1427
8500.0 6.0 -0.046 1.4922 -1.1618 0.2602 5.80304e-05 0.276
9000.0 6.0 0.0071 1.5411 -1.3794 0.377 6.90832e-05 0.3926
9500.0 6.0 0.1665 1.2033 -1.1389 0.3214 8.0278e-05 0.4954
10000.0 6.0 0.3636 0.6224 -0.5589 0.1323 9.02317e-05 0.5864
10500.0 6.0 0.496 0.2 -0.1399 0.0071 9.79269e-05 0.6677
11000.0 6.0 0.566 -0.0034 0.0569 -0.056 0.000106065 0.7406
11500.0 6.0 0.5927 -0.0562 0.0804 -0.0581 0.000114258 0.8063
12000.0 6.0 0.6136 -0.105 0.1064 -0.0621 0.000122393 0.8657
12500.0 6.0 0.6281 -0.1515 0.1401 -0.0711 0.000130519 0.9198
13000.0 6.0 0.6363 -0.1883 0.1699 -0.08 0.000138682 0.9691
13500.0 6.0 0.6404 -0.2171 0.1946 -0.0878 0.000146911 1.0143
14000.0 6.0 0.6419 -0.2402 0.2152 -0.0945 0.000155228 1.0559
14500.0 6.0 0.642 -0.2592 0.2324 -0.1 0.000163638 1.0942
15000.0 6.0 0.6417 -0.2768 0.2487 -0.1055 0.000172148 1.1296
15500.0 6.0 0.641 -0.2927 0.2635 -0.1103 0.000180766 1.1624
16000.0 6.0 0.6413 -0.3103 0.2804 -0.1161 0.000189496 1.1929
16500.0 6.0 0.6408 -0.3249 0.294 -0.1206 0.000198342 1.2213
17000.0 6.0 0.6435 -0.3466 0.3152 -0.1279 0.00020731 1.2479
20000.0 6.0 0.6808 -0.513 0.4793 -0.1854 0.000264002 1.3763
25000.0 6.0 0.8481 -0.9719 0.9218 -0.34 0.00037321 1.5154
30000.0 6.0 0.8353 -0.9404 0.8266 -0.2898 0.000521171 1.6043
35000.0 6.0 0.6736 -0.7159 0.61 -0.2122 0.000693799 1.6658
40000.0 6.0 0.6197 -0.7318 0.6648 -0.2396 0.0008302 1.7109
45000.0 6.0 0.6311 -0.8537 0.8147 -0.299 0.000943363 1.7453
50000.0 6.0 0.6675 -1.0063 0.9859 -0.364 0.00104638 1.7724
55000.0 6.0 0.7121 -1.1572 1.1483 -0.4245 0.00114092 1.7944
60000.0 6.0 0.7635 -1.3127 1.3106 -0.484 0.00123738 1.8124
65000.0 6.0 0.4841 -0.5144 0.4988 -0.1903 0.00150464 1.8276
70000.0 6.0 0.5242 -0.6434 0.6362 -0.2411 0.00160279 1.8405
75000.0 6.0 0.5682 -0.7726 0.7706 -0.2903 0.00170096 1.8516
80000.0 6.0 0.6144 -0.8998 0.9004 -0.3373 0.00179944 1.8613
85000.0 6.0 0.6613 -1.0218 1.023 -0.3814 0.00189848 1.8698
90000.0 6.0 0.7075 -1.1365 1.1363 -0.4219 0.00199827 1.8773
100000.0 6.0 0.7951 -1.3463 1.3432 -0.4959 0.00220244 1.89
3750.0 6.25 1.8138 -2.4456 2.0286 -0.6733 2.90178e-06 -2.6874
4000.0 6.25 1.7356 -2.3849 2.013 -0.6765 3.57375e-06 -2.3398
4250.0 6.25 1.7208 -2.4029 2.0531 -0.6955 4.47371e-06 -2.0349
4500.0 6.25 1.7295 -2.4335 2.0951 -0.7131 5.64582e-06 -1.7655
4750.0 6.25 1.6198 -2.0633 1.6739 -0.5478 7.11264e-06 -1.5261
5000.0 6.25 1.373 -1.3515 0.9166 -0.2626 9.11045e-06 -1.3123
5250.0 6.25 1.086 -0.5791 0.1475 0.0151 1.11198e-05 -1.1203
5500.0 6.25 0.6604 0.5064 -0.9045 0.3847 1.33557e-05 -0.9472
5750.0 6.25 0.2453 1.493 -1.8081 0.6849 1.58029e-05 -0.7904
6000.0 6.25 -0.0228 2.0426 -2.233 0.8016 1.84369e-05 -0.6479
6250.0 6.25 -0.1381 2.1863 -2.2486 0.7724 2.12665e-05 -0.518
6500.0 6.25 -0.1767 2.1528 -2.108 0.6941 2.42986e-05 -0.3991
7000.0 6.25 -0.146 1.8609 -1.6469 0.4851 3.10309e-05 -0.1894
7500.0 6.25 -0.0864 1.5691 -1.2383 0.3052 3.87564e-05 -0.0109
8000.0 6.25 -0.0581 1.4644 -1.1007 0.2399 4.75788e-05 0.1427
8500.0 6.25 -0.0676 1.5792 -1.2876 0.3159 5.75217e-05 0.276
9000.0 6.25 -0.0352 1.6659 -1.526 0.4347 6.84443e-05 0.3926
9500.0 6.25 0.1126 1.3823 -1.3544 0.4048 7.97699e-05 0.4954
10000.0 6.25 0.269 0.9534 -0.9446 0.2733 9.03525e-05 0.5864
10500.0 6.25 0.4317 0.4236 -0.3923 0.0922 9.86372e-05 0.6677
11000.0 6.25 0.5452 0.0549 -0.0106 -0.0314 0.000106374 0.7406
