Teff log(g) filter a1 a2 a3 a4
5600 5.5 U 2.405170565563935 -5.0322843661663645 5.918789831649006 -2.092183253059043
5600 6.0 U 1.9893745578009083 -4.077371940014271 4.932866843058979 -1.7252993885844858
5700 3.5 U 12.389353084449644 -26.21592109403281 25.356320941914237 -8.612688221816779
5700 4.0 U 7.209083156587076 -15.444242243987036 15.660178679014626 -5.415275659390729
5700 4.5 U 4.868892847530811 -10.478160645807296 11.107083821556465 -3.8870371523874523
5700 5.0 U 3.2384842998928103 -6.862896718694446 7.728739231073423 -2.7625674619613356
5700 5.5 U 2.4322783845318114 -5.068467840551456 5.985762545913201 -2.147157488913509
5700 6.0 U 1.9948282664641064 -4.081666506452263 4.981991742555851 -1.7755614359212362
5800 3.5 U 13.135751708137853 -27.69533970930775 26.654749567634557 -9.048224919834906
5800 4.0 U 7.5238150452885755 -16.063284294708915 16.21823500920085 -5.620338151718313
5800 4.5 U 4.892921750750264 -10.412700801328985 11.054991993111866 -3.9181363643045604
5800 5.0 U 3.281461885907696 -6.909617186387442 7.780137240055038 -2.805120561198067
5800 5.5 U 2.4257191308976953 -5.015353118108838 5.954050362826288 -2.1640306833234337
5800 6.0 U 1.9708146444811845 -4.005614591166031 4.941308220145566 -1.7913689702610356
5900 3.5 U 13.590825285923975 -28.517421695923947 27.317576780364895 -9.267631628883553
5900 4.0 U 7.80085517164795 -16.568778579023977 16.636938029641925 -5.766436078215569
5900 4.5 U 5.105840467235742 -10.851885339228506 11.470865188062078 -4.0763254159579105
5900 5.0 U 3.3280856462959747 -6.95016487400864 7.808606354964598 -2.8337379557399585
5900 5.5 U 2.4690785861722198 -5.091687348100456 6.04366821628458 -2.2154820247427462
5900 6.0 U 1.9806914321829343 -3.9993901625964976 4.958905528593363 -1.8249336124101152
6000 3.5 U 14.265049385673782 -29.85346981413541 28.487819350871415 -9.664278666985773
6000 4.0 U 8.126778875009316 -17.18923657575195 17.167415596128112 -5.951526245488294
6000 4.5 U 5.213359090161011 -10.984367999549125 11.550573465648702 -4.116177890403406
6000 5.0 U 3.3951619612871498 -7.035587545316492 7.871443353140265 -2.8700073516050693
6000 5.5 U 2.444760980044452 -4.958789528839093 5.905933808153973 -2.1917134246056804
6000 6.0 U 1.9684235974843702 -3.9429690838628675 4.9151018389363985 -1.8277279997804172
6100 3.5 U 15.055095105179646 -31.43748236769331 29.892335756373686 -10.141821743891372
6100 4.0 U 8.534630822733325 -18.00227779315843 17.878784043207027 -6.193324950788505
6100 4.5 U 5.4123348305892 -11.352792195829378 11.863036830953444 -4.230616107156784
6100 5.0 U 3.4385142294527196 -7.077789480773912 7.892534534400645 -2.8863684166712917
6100 5.5 U 2.4658566748193196 -4.944741830067982 5.879173445691324 -2.1980049397471917
6100 6.0 U 1.8404721556817594 -3.477643193995507 4.392520917243376 -1.6575256907552594
6200 3.5 U 15.950026462132918 -33.26911425867121 31.532828779395928 -10.700687874836627
6200 4.0 U 8.808129676733587 -18.445515016612568 18.181638627860906 -6.280881206258698
6200 4.5 U 5.647592430823013 -11.797758033964861 12.236868106207597 -4.361067374156151
6200 5.0 U 3.5287564648622256 -7.20656593916561 7.979971382373444 -2.9236860984430018
6200 5.5 U 2.395838749070916 -4.601927929371818 5.457569168642885 -2.0546795488582528
6200 6.0 U 1.8291242538661332 -3.3406271170314703 4.209868091769472 -1.6025720721962966
6300 3.5 U 17.45852414400782 -36.491643861946315 34.51072144514265 -11.7215290639868
