Teff log(g) filter a1 a2 a3 a4
3800 5.5 B 2.623745955756089 -3.6677001211382407 3.477917117559572 -1.2055016403017371
3800 6.0 B 2.1266322823739654 -2.4792713240223216 2.267312673591778 -0.7767392469140936
3900 3.5 B 8.755262867892313 -18.512290972443733 17.862172103539752 -5.786967453977989
3900 4.0 B 5.523401410923265 -11.154428266243148 11.04987200990017 -3.651107850959888
3900 4.5 B 4.374510356658742 -8.182342173923805 8.143452669148276 -2.781124934624749
3900 5.0 B 3.3635699497677396 -5.573820915747251 5.469941864159116 -1.8948125952835555
3900 5.5 B 2.7025303111796797 -3.9195718367347308 3.7407611726337313 -1.2940118247657433
3900 6.0 B 2.2356016387839928 -2.7785249400505614 2.5600275079789645 -0.8762407012551797
4000 3.5 B 8.499475839592954 -17.904870199129316 17.24043210297108 -5.548960069837254
4000 4.0 B 5.394253559343283 -11.072929204954937 11.019963233623733 -3.5972534431557435
4000 4.5 B 4.18055047684817 -7.9291652890856525 7.942483329184766 -2.6678135421489158
4000 5.0 B 3.329356806965067 -5.653872117606868 5.608407589029759 -1.9284207945135317
4000 5.5 B 2.738888731094237 -4.0972238079690015 3.956191500746501 -1.3669611652925204
4000 6.0 B 2.2958379921656693 -3.005418570598017 2.8092944387701007 -0.9640264763982307
4100 3.5 B 8.379700650971438 -17.583659548787185 16.937638617325074 -5.460935341227786
4100 4.0 B 5.263824044930776 -10.999198894465358 11.04639010213094 -3.592428106972931
4100 4.5 B 3.776652012118974 -7.258414812489935 7.387357659011561 -2.4361012635724424
4100 5.0 B 3.145663074986095 -5.427460449400168 5.470046861075146 -1.858004542179159
4100 5.5 B 2.661857716521828 -4.033823486808589 3.9540404534038562 -1.3607109043673835
4100 6.0 B 2.2960956397353844 -3.081920520512532 2.9246722210653804 -1.0057035007606114
4200 3.5 B 8.444595022912756 -17.718516548180094 17.104971359094026 -5.548296227285562
4200 4.0 B 5.260566464335273 -11.104766321505288 11.204301324144621 -3.643639077830906
4200 4.5 B 3.7628539695302132 -7.4660229241377465 7.67089579743912 -2.5054734337160376
4200 5.0 B 2.9078705904554396 -5.085713969905618 5.218114561913848 -1.7394058662151626
4200 5.5 B 2.5635947563747994 -4.022818304982307 4.047439226439129 -1.3887927154987314
4200 6.0 B 2.241864155108561 -3.055018909586663 2.954940615985197 -1.0166355352267924
4300 3.5 B 8.636974279871929 -18.1499662747069 17.556678557097644 -5.733423853392732
4300 4.0 B 5.310516808000859 -11.189217045586707 11.271669305308311 -3.6694156146297296
4300 4.5 B 3.5946237901576765 -7.300928922032884 7.633201667372581 -2.4903421161762034
4300 5.0 B 2.6383396751574604 -4.700294421246821 4.955025825676682 -1.6217635288979217
4300 5.5 B 2.2840127500574643 -3.4817378608394574 3.5836108083760125 -1.2029397538470799
4300 6.0 B 2.1460417342867006 -2.9543886905175016 2.9282459912220786 -1.0049898318111439
4400 3.5 B 8.750334638062698 -18.402506902147987 17.831729067764094 -5.8547899850808465
4400 4.0 B 5.378490156613358 -11.329299223991205 11.415960402704338 -3.7324175147525405
4400 4.5 B 3.699769801536406 -7.723437917055506 8.151753395306688 -2.6836387888354176
4400 5.0 B 2.601069556213998 -4.891111269307799 5.271110678172979 -1.7230377020425807
4400 5.5 B 2.1705930493844066 -3.437501354572141 3.639217255499569 -1.2015823381399438
4400 6.0 B 1.9548577082552714 -2.6298493354575547 2.695506448101062 -0.9167394247776773
4500 3.5 B 8.956800374181036 -18.86712929039158 18.3060283500702 -6.043130067773246
4500 4.0 B 5.404734445433837 -11.38998409869149 11.507791618990732 -3.7894881565223386
4500 4.5 B 3.833681830655918 -8.038353603027401 8.460606054924911 -2.794837954512827
4500 5.0 B 2.4657283767617444 -4.781147743766192 5.303700020327996 -1.7452439408147427
4500 5.5 B 1.9484551615716028 -3.148215736863859 3.4849467706851818 -1.136085344464868
4500 6.0 B 1.817196555879026 -2.4855987599873783 2.644199623842076 -0.8851636235703254
4600 3.5 B 9.193609847987304 -19.400455945921987 18.84444478253113 -6.252745207749931
4600 4.0 B 5.532188079019685 -11.67692255754375 11.812473518755349 -3.9187663401307318
4600 4.5 B 3.836971436741703 -8.043460905590068 8.498117179232331 -2.8332636260152277
4600 5.0 B 2.604220947635531 -5.284212579751348 5.918758568928051 -1.9831184794271925
4600 5.5 B 1.9244874539069252 -3.346661585341253 3.828949257253293 -1.2631048434215486
4600 6.0 B 1.7117766077793637 -2.428672558770844 2.6908203036496143 -0.8884438078905825
4700 3.5 B 9.479290620115973 -20.03748061046361 19.477057877584567 -6.493228411990215
4700 4.0 B 5.68466642405391 -12.02328008141587 12.175623489226394 -4.068524038017982
4700 4.5 B 3.9330261992775397 -8.256898158838714 8.735168034506698 -2.941028710721762
4700 5.0 B 2.7302075150752603 -5.6047612240053715 6.257699051081687 -2.1131120091750275
4700 5.5 B 1.8715983549830244 -3.430209125693455 4.065040165535781 -1.3690192721032226
4700 6.0 B 1.5525178384392793 -2.264528266212506 2.6678259043766106 -0.881899720024504
4800 3.5 B 9.849317422201564 -20.853571565922643 20.269695483090814 -6.784906921147207
4800 4.0 B 5.895993429680837 -12.494315964844755 12.648565851504923 -4.252719071887351
4800 4.5 B 4.0448894120519725 -8.506535542982357 9.004463590420508 -3.058425298049212
4800 5.0 B 2.8108411840975056 -5.789436222889635 6.451365559626755 -2.1933834532072773
4800 5.5 B 1.9731167936700367 -3.8533779098503262 4.61517072170213 -1.5919319879743092
4800 6.0 B 1.5252164789613702 -2.4524950388794964 3.016119279798105 -1.0230857951095311
4900 3.5 B 10.315467762863978 -21.870126454539164 21.240006856320246 -7.1332609584644695
4900 4.0 B 6.19194534867108 -13.163673298147657 13.313444794479134 -4.503357326116286
4900 4.5 B 4.16712057017898 -8.774331379548782 9.290715542156146 -3.182672474111531
4900 5.0 B 2.8744036542580824 -5.924552525135969 6.608466611315451 -2.271489671530732
4900 5.5 B 2.097704184237603 -4.173662775438773 4.9599799887844345 -1.7258808492924895
4900 6.0 B 1.5325765909256892 -2.6111334213489608 3.298329264543682 -1.145995593983929
5100 3.5 B 12.550988810000284 -26.644976553961676 25.660782567702412 -8.649204690915846
5100 4.0 B 7.243147798575955 -15.428297789013408 15.516029536823286 -5.328097812608299
5100 4.5 B 4.90516854615628 -10.379800549672922 10.852604937817338 -3.768785146145692
5100 5.0 B 3.229906841234359 -6.672398761621733 7.35380113389112 -2.5763566537267333
