Teff	log(g)	T_BB_U	T_BB_B	T_BB_V	T_BB_R	T_BB_I
16500.0	9.00	14297.01118	14965.47717	15609.23092	14551.01910	14575.93863
17000.0	9.00	14618.76907	15290.40114	15948.93934	14861.23756	14876.37072
20000.0	9.00	16774.36195	17419.00580	18012.22762	16787.25785	16807.31794
25000.0	9.00	20865.50590	21264.67050	21801.17606	20350.78693	20448.00741
30000.0	9.00	26051.46402	26113.13476	26529.37734	24984.13801	25136.29918
35000.0	9.00	31037.42949	30832.37251	31111.55146	29665.44240	29839.09050
40000.0	9.00	34794.68406	34397.33978	34624.42691	33252.33503	33439.96873
45000.0	9.00	37873.73332	37353.84094	37529.29584	36207.07719	36412.69251
50000.0	9.00	40488.70720	39874.59337	40008.87845	38727.04140	38953.71796
55000.0	9.00	42903.85078	42210.65576	42310.80717	41064.02450	41315.64936
60000.0	9.00	45149.81329	44388.13671	44458.22899	43244.93595	43523.61287
65000.0	9.00	53256.17875	51959.36192	51736.50276	49725.76476	49879.68192
70000.0	9.00	55504.75138	54122.64717	53851.28152	51860.10462	52009.80647
75000.0	9.00	57684.42467	56221.57290	55905.23196	53933.49704	54081.36044
80000.0	9.00	59809.10666	58270.45230	57911.09790	55959.43624	56106.82423
85000.0	9.00	61891.35310	60280.92227	59881.02490	57948.80715	58097.98425
90000.0	9.00	63938.33729	62260.18557	61821.08418	59909.61828	60061.30786
100000.0	9.00	67944.57795	66141.17832	65632.02131	63768.32994	63927.50347
3750.0	9.25	4467.34844	4415.20421	4313.37519	4230.64543	4091.20317
4000.0	9.25	4600.30859	4547.71718	4449.08341	4382.37269	4293.50813
4250.0	9.25	4739.81596	4685.71469	4588.28496	4527.99364	4462.57511
4500.0	9.25	4904.20653	4847.67659	4750.55897	4692.86313	4639.98375
4750.0	9.25	5094.24973	5034.10108	4936.30738	4878.99047	4833.13732
5000.0	9.25	4976.54723	5178.27511	5204.22189	5172.98591	5144.38739
5250.0	9.25	5277.62883	5449.38993	5452.81851	5411.67412	5386.22084
5500.0	9.25	5586.85913	5727.24327	5709.25722	5654.86131	5636.06986
5750.0	9.25	5901.94503	6008.80306	5969.60154	5895.57662	5890.17257
6000.0	9.25	6222.93619	6291.55825	6230.32427	6129.73713	6144.50180
6250.0	9.25	6547.41585	6572.04693	6488.22408	6356.99078	6395.63812
6500.0	9.25	6867.71744	6847.23338	6741.79126	6578.68636	6641.67877
7000.0	9.25	7470.89291	7380.68282	7239.92604	7015.21787	7121.25412
7500.0	9.25	8013.25216	7890.28838	7730.19749	7459.76384	7591.83306
8000.0	9.25	8503.12233	8378.15056	8217.87562	7914.05784	8062.83391
8500.0	9.25	8953.86062	8850.90696	8709.79518	8375.55003	8540.97181
9000.0	9.25	9377.49603	9314.66734	9211.34082	8845.56336	9028.96260
9500.0	9.25	9784.98809	9774.33727	9726.35371	9326.54265	9527.92167
10000.0	9.25	10186.59379	10234.91949	10257.71396	9821.59106	10038.75752
10500.0	9.25	10588.16878	10696.66871	10801.27212	10326.05428	10554.96805
11000.0	9.25	10990.60144	11157.12230	11347.88195	10828.55874	11065.62404
11500.0	9.25	11385.97471	11602.03515	11875.07976	11309.58040	11549.04573
12000.0	9.25	11769.41279	12022.60817	12366.85189	11754.86640	11993.70552
12500.0	9.25	12142.59996	12423.74534	12828.14627	12169.58866	12405.80700
13000.0	9.25	12507.10380	12812.04519	13268.59022	12562.54974	12793.25624
13500.0	9.25	12859.31183	13187.59226	13692.05714	12937.23754	13157.53407
14000.0	9.25	13187.71373	13541.42579	14091.74380	13285.62079	13490.09742
14500.0	9.25	13473.09603	13853.78070	14447.47942	13590.12465	13773.75388
15000.0	9.25	13705.89294	14111.14562	14741.17360	13839.91849	14001.71960
15500.0	9.25	13929.16234	14358.83930	15021.75463	14078.07614	14217.01822
16000.0	9.25	14174.58274	14629.91385	15325.71297	14335.79431	14449.51451
16500.0	9.25	14450.92424	14933.16775	15657.88631	14622.26225	14711.04525
17000.0	9.25	14744.62484	15250.65566	16001.22439	14920.37144	14983.51474
20000.0	9.25	16879.20216	17358.96353	18085.81772	16850.85093	16905.48373
25000.0	9.25	20994.16842	21242.72442	21900.92308	20438.19301	20563.21308
30000.0	9.25	26199.69014	26093.91533	26645.23398	25099.37057	25274.28927
35000.0	9.25	31132.22701	30762.14205	31180.65690	29734.40034	29928.37768
40000.0	9.25	34855.33383	34326.30173	34662.94675	33286.58890	33493.07459
45000.0	9.25	37916.51969	37273.28489	37550.57068	36223.63334	36446.82404
50000.0	9.25	40499.10572	39768.75389	39999.86899	38710.95770	38954.66630
55000.0	9.25	42908.55411	42127.57578	42299.81218	41046.17243	41311.67411
60000.0	9.25	45117.51463	44253.90044	44410.57699	43189.31850	43482.12579
3750.0	9.50	4502.49394	4446.35125	4340.30043	4248.35676	4087.28541
4000.0	9.50	4637.38372	4580.59681	4477.83555	4404.75192	4302.52103
4250.0	9.50	4773.43530	4715.70202	4614.82334	4550.23136	4476.89079
4500.0	9.50	4932.04565	4872.51819	4772.62321	4711.95688	4654.32859
4750.0	9.50	5116.60491	5054.04108	4954.02948	4894.59692	4845.75598
5000.0	9.50	4974.33818	5188.12387	5224.53078	5196.32311	5167.81513
5250.0	9.50	5261.72943	5447.42636	5461.25400	5423.63962	5397.16296
5500.0	9.50	5570.32546	5725.15017	5717.11606	5668.22109	5646.28730
5750.0	9.50	5883.49786	6006.26085	5977.14494	5912.24469	5900.00829
6000.0	9.50	6201.82477	6289.37559	6238.88300	6150.76607	6155.45055
6250.0	9.50	6523.98278	6571.06882	6498.53439	6381.10996	6408.61361
6500.0	9.50	6846.34936	6848.90575	6754.45173	6604.54163	6657.55926
7000.0	9.50	7462.61387	7386.26189	7254.41444	7038.87455	7140.74330
7500.0	9.50	8021.09897	7899.04247	7744.74511	7477.18988	7611.54282
8000.0	9.50	8525.28436	8388.31488	8230.63487	7926.97797	8079.72365
8500.0	9.50	8987.92310	8860.20391	8718.93395	8384.06175	8553.62946
9000.0	9.50	9420.12755	9319.82687	9214.01492	8847.80544	9035.97767
9500.0	9.50	9834.41030	9773.85550	9721.45739	9321.72038	9529.83378
10000.0	9.50	10238.84928	10225.10991	10242.32387	9807.31716	10034.01681
10500.0	9.50	10642.38265	10677.66183	10777.03336	10304.50173	10547.22785
11000.0	9.50	11047.83361	11130.91829	11319.37739	10807.08774	11061.28823
11500.0	9.50	11449.68138	11575.53215	11851.67452	11296.15553	11557.78276
12000.0	9.50	11841.22738	11999.35211	12353.50999	11753.56224	12019.15219
12500.0	9.50	12222.72164	12403.06664	12822.99640	12178.86588	12446.75698
13000.0	9.50	12596.77205	12793.43547	13269.54455	12580.96136	12848.99822
13500.0	9.50	12963.62658	13174.40431	13700.39761	12966.44212	13231.11351
14000.0	9.50	13318.35757	13543.41832	14116.38426	13335.49668	13592.02035
14500.0	9.50	13649.65767	13890.47712	14509.72924	13680.23929	13923.06645
15000.0	9.50	13941.06013	14198.89499	14862.98777	13984.66747	14209.68895
15500.0	9.50	14182.13591	14445.25285	15159.43751	14238.69225	14446.92293
16000.0	9.50	14409.51749	14698.94775	15437.22306	14476.46256	14661.47644
16500.0	9.50	14653.41140	14958.09327	15733.04730	14727.60089	14889.97052
17000.0	9.50	14927.38470	15234.90157	16057.65309	15006.87107	15148.86542
20000.0	9.50	18152.44622	18434.49406	19261.54157	17992.21987	18114.78529
25000.0	9.50	21130.02152	21186.03479	21999.21967	20528.11874	20689.79151
30000.0	9.50	26355.70298	26084.94290	26762.23411	25218.34807	25420.32524
35000.0	9.50	31234.30351	30724.12605	31252.37116	29806.41599	30023.64786
40000.0	9.50	34923.32998	34268.23105	34703.28565	33325.34340	33554.00062
45000.0	9.50	37969.60743	37209.53239	37577.27600	36247.34723	36490.79383
50000.0	9.50	40494.05795	39654.68099	39970.36201	38676.52730	38940.10917
55000.0	9.50	42862.71845	41955.54326	42226.20839	40965.99009	41251.99648
60000.0	9.50	45087.39964	44122.08969	44352.85369	43124.32336	43435.43967
65000.0	9.50	53228.66265	51669.40885	51650.13227	49612.63089	49821.14558
70000.0	9.50	55446.52005	53810.48057	53734.46235	51710.80382	51916.59565
75000.0	9.50	57590.03896	55881.63794	55752.05476	53743.13001	53948.44153
80000.0	9.50	59680.09712	57903.90824	57723.62255	55729.30196	55935.32051
85000.0	9.50	61723.32816	59882.82092	59654.22607	57674.62044	57883.37449
90000.0	9.50	63726.71932	61824.75025	61550.60477	59586.16874	59799.87016
100000.0	9.50	67639.06064	65624.69643	65266.84940	63339.07705	63561.71358
